Gene,GBM_gain,LGG_gain,pval,FDR,freq_diff
MACROD1,7,24,0.0015351803772617888,0.004207178632430209,0.03267040625531191
MACROD2,180,44,7.353242217597066e-24,9.495356115552256e-23,0.24130545639979606
MAD1L1,423,102,3.2185541898336736e-83,3.380157120484064e-81,0.569709331973483
MAD2L2,41,10,1.9055381272330483e-05,9.454037527183983e-05,0.055005949345571986
MAFB,176,41,3.78667007685317e-24,5.2172670838698085e-23,0.23975862655107938
MAFK,422,101,2.8232441068338105e-83,3.16772421791733e-81,0.5697943226245112
MAG,164,29,4.3334471563573254e-27,8.237937897996749e-26,0.24077851436342002
MAGEE1,7,22,0.004031012981781117,0.01000293340389769,0.028896821349651537
MAGEF1,64,13,2.101414977057341e-09,1.4331993699113145e-08,0.09078701342852286
MAGEH1,6,32,7.5562570306897704e-06,4.028394323283599e-05,0.04956654767975523
MAGI1,29,6,0.00010498855889076932,0.00040069076935745203,0.04093149753527112
MAGI2,440,121,2.844980468854979e-81,1.8657605537669903e-79,0.56449090600034
MAGI3,46,12,9.468273046722346e-06,4.9527873429354296e-05,0.060241373448920624
MAGOH,40,13,0.00033905338421234105,0.0010981030243909723,0.04754377018527962
MAGT1,6,18,0.012043130029360017,0.02585982922218011,0.023151453340132584
MAL2,38,83,4.583100127235042e-06,2.50462894458986e-05,0.08813530511643719
MALT1,33,10,0.0005438448725379064,0.0016506593160416894,0.04059153493115758
MAMDC2,42,21,0.013200158196225671,0.027640822056736913,0.03605303416624172
MAML1,31,12,0.005019277004726993,0.012045302342120484,0.033214346421893595
MAML2,12,44,3.646839383307084e-06,2.027702105090921e-05,0.061397246302906675
MAMSTR,127,24,1.2384849961013726e-19,9.499268473672325e-19,0.1835458099609043
MAN1A1,12,1,0.0033433814753536578,0.008472983968420727,0.019734829168791435
MAN1A2,44,11,1.0505916655754349e-05,5.4670081890547054e-05,0.058524562298147204
MAN1C1,38,13,0.000802640619496415,0.0023497186790637737,0.04394016658167601
MAN2A1,23,9,0.019296343833463993,0.038618402410842516,0.024460309365969744
MAN2B1,180,48,4.1213101695719515e-22,3.904973888115556e-21,0.2337582865884753
MANEAL,43,13,8.866350995290862e-05,0.0003584249239496048,0.05294917559068502
MANF,27,5,0.00010262147150150756,0.0003977460970464832,0.03921468638449771
MAP10,51,24,0.0026458295733944506,0.006908043903553175,0.04660887302396737
MAP1B,23,9,0.019296343833463993,0.038618402410842516,0.024460309365969744
MAP1LC3B2,32,14,0.015038881716861761,0.031083667165404616,0.031242563318035016
MAP1LC3C,53,24,0.0013292639881730402,0.0036838690855107432,0.050212476627570966
MAP1S,177,47,9.400503717423133e-22,8.198418398853695e-21,0.2302396736359001
MAP2K2,180,44,7.353242217597066e-24,9.495356115552256e-23,0.24130545639979606
MAP2K4P1,6,20,0.004632053574129008,0.011311248874190154,0.02692503824579296
MAP3K10,146,31,5.2408051740409356e-21,4.329285594265499e-20,0.2045724970253272
MAP3K13,57,12,3.24831735027512e-08,2.0394326909043372e-07,0.08006119326874045
MAP3K4,11,2,0.022132997223854867,0.04297018482160886,0.016046234914159442
MAP3K5,13,1,0.001783177570548905,0.0048435089083927385,0.021536630970593235
MAP3K6,40,14,0.000669746089171167,0.0019933108932169213,0.04565697773244943
MAP3K7CL,36,13,0.0018471864842491328,0.004990294409147954,0.040336562978072414
MAP3K8,10,55,8.757692191312729e-10,6.074966343147094e-09,0.08575556688764237
MAP4,30,6,6.19094237246575e-05,0.00025992611839443846,0.04273329933707293
MAP4K1,163,30,3.0424325839798717e-26,5.350263764193175e-25,0.23708992010878804
MAP4K2,5,24,0.0002146403973872854,0.0007458282017497113,0.03627400985891552
MAP4K3,21,7,0.012068953457068876,0.02585982922218011,0.02463029066802652
MAP6,7,32,2.3806455585384622e-05,0.0001141524105942868,0.04776474587795343
MAP7,14,1,0.0009464188494314856,0.0027307047609533243,0.023338432772395036
MAP7D1,46,13,2.1981625686934106e-05,0.00010607970905089216,0.05835458099609043
MAPK4,30,8,0.0004279066194789238,0.0013432904705966717,0.03895971443141255
MAPK9,28,12,0.015751899787214366,0.03245021001431898,0.027808941016488186
MAPKAPK2,51,25,0.004171308697109449,0.010236064381240147,0.04472208057113718
MAPKAPK5,32,8,0.00016191331805785037,0.0005850852287278144,0.042563318035016146
MAPRE1,179,40,1.8749027654032004e-25,3.0705877569056995e-24,0.24705082440931497
MAPRE2,36,11,0.0004708648962629411,0.0014580307241395568,0.0441101478837328
MARCH11,27,11,0.013157487481403005,0.027597646228451164,0.027893931667516577
MARCH2,179,47,2.8280184962034106e-22,2.7507242082890425e-21,0.23384327723950366
MARCH6,32,11,0.0017493898903887155,0.004761206483120285,0.03690294067652558
MARCKS,11,2,0.022132997223854867,0.04297018482160886,0.016046234914159442
MARCKSL1,42,14,0.0002858161722003506,0.0009413129987072073,0.04926058133605304
MARK4,136,26,8.157304687067618e-21,6.709003383920125e-20,0.19598844127146015
MARS,84,27,3.6199626838605624e-08,2.2699206507815416e-07,0.10040795512493626
MAS1,11,2,0.022132997223854867,0.04297018482160886,0.016046234914159442
MASP1,49,8,3.0196775825387834e-08,1.8990585399735112e-07,0.07319394866564678
MAST2,42,15,0.000557453294827175,0.0016892319575695146,0.04737378888322285
MAST3,178,47,5.162432934071453e-22,4.7916821881263956e-21,0.23204147543770187
MAST4,23,8,0.010210002752726606,0.02235838748038031,0.026347101818799932
MATK,180,46,5.697983127401871e-23,6.4388495566080735e-22,0.23753187149413568
MATN2,37,69,0.00047228451880718147,0.0014618237641068118,0.06352201257861635
MAU2,181,46,3.088230837226238e-23,3.631875545298641e-22,0.23933367329593747
MAVS,177,43,1.6779817172876534e-23,2.0571370963449778e-22,0.23778684344722084
MB21D1,12,0,0.00047565335300277906,0.0014665083258870327,0.021621621621621623
MB21D2,39,7,1.4711590132114487e-06,8.523868078861704e-06,0.057062723100458956
MBD2,32,9,0.00038673325836441,0.0012247912429600822,0.04067652558218596
MBD3,184,49,9.842795527074249e-23,1.050597748582808e-21,0.2390787013428523
MBD4,30,5,1.9686386736206496e-05,9.658613394457666e-05,0.044620091789903116
MBD6,86,27,1.4190527735454555e-08,9.174057061173332e-08,0.10401155872853986
MBNL1,32,5,6.390278012408753e-06,3.436061410324191e-05,0.04822369539350672
MBOAT7,142,26,1.7936974743921633e-22,1.828770505647397e-21,0.20679925208227096
MBP,34,10,0.00034472901550832563,0.0011112127827654077,0.04239333673295938
MC2R,30,10,0.002048710493951572,0.005470756436373526,0.035186129525752174
MC4R,31,10,0.0013262029808564068,0.0036787802671779677,0.03698793132755397
MC5R,31,9,0.0006158722150697749,0.0018454048136308618,0.03887472378038416
MCAM,10,54,1.5915550697876017e-09,1.0929114786497578e-08,0.08386877443481218
MCC,25,10,0.01594065095283052,0.03269133638430846,0.026177120516743157
MCCC2,23,8,0.010210002752726606,0.02235838748038031,0.026347101818799932
MCF2L2,65,14,3.5461000515614924e-09,2.3817231920550307e-08,0.09070202277749448
MCM2,28,5,5.949475379404536e-05,0.00025311394121217375,0.04101648818629951
MCM9,12,2,0.01270460490418217,0.02696025949569137,0.017848036715961246
MCOLN1,178,48,1.3610128752432245e-21,1.1706581535167666e-20,0.23015468298487168
MCOLN2,45,15,0.00015608628754170724,0.0005682676039518447,0.052779194288628255
MCOLN3,44,15,0.00024008643273707342,0.0008171579234592269,0.050977392486826444
MCTP1,24,10,0.023373297482781292,0.04500835768642254,0.02437531871494136
MDFIC,427,157,5.634233816587061e-57,1.2898616380717146e-55,0.4731429542750298
MDH2,436,117,1.5324800386830563e-81,1.0094204044272868e-79,0.5648308686044534
MDM1,41,12,0.00010282236626255624,0.0003977460970464832,0.05123236443991161
MDM2,78,16,2.4597760744397276e-11,1.767507994542384e-10,0.11035186129525754
MDM4,116,41,4.999959612448918e-10,3.497410035386951e-09,0.13165051844297126
MDS2,36,13,0.0018471864842491328,0.004990294409147954,0.040336562978072414
ME1,11,1,0.006234091590507687,0.01442137823571233,0.01793302736698963
ME2,30,8,0.0004279066194789238,0.0013432904705966717,0.03895971443141255
ME3,10,35,9.362246956492396e-05,0.0003744400127632565,0.04801971783103859
MEAF6,43,13,8.866350995290862e-05,0.0003584249239496048,0.05294917559068502
MECOM,40,10,3.137171873901402e-05,0.00014843745180293403,0.05320414754377019
MECR,43,13,8.866350995290862e-05,0.0003584249239496048,0.05294917559068502
MED10,29,12,0.01085368587957461,0.0234735965638611,0.02961074281828999
MED12,7,18,0.024654089142138902,0.047316947058995786,0.021349651538330783
MED12L,33,5,3.61666815438958e-06,2.014655873242682e-05,0.05002549719530852
MED13L,31,14,0.021360507786305095,0.04242720618102499,0.029440761516233212
MED17,7,35,4.51176425441407e-06,2.4776456415110812e-05,0.053425123236443994
MED18,41,13,0.00021817971695038533,0.0007510022895165911,0.049345571987081414
MED25,128,26,1.161975289618652e-18,8.462921871723045e-18,0.1815740268570457
MED26,177,47,9.400503717423133e-22,8.198418398853695e-21,0.2302396736359001
MED30,37,82,3.878959007280169e-06,2.146433543527398e-05,0.0880503144654088
MEF2C,25,10,0.01594065095283052,0.03269133638430846,0.026177120516743157
MEF2D,59,35,0.02298190849747475,0.044488566874848645,0.0402685704572497
MEGF10,20,7,0.01853516742298712,0.037601127159046406,0.022828488866224714
MEGF6,39,10,5.1357180338113044e-05,0.0002279876246874909,0.05140234574196839
MEGF8,144,28,5.66886147003382e-22,5.235852494278469e-21,0.2066292707802142
MEIS3,127,24,1.2384849961013726e-19,9.499268473672325e-19,0.1835458099609043
MELK,34,14,0.0072536103556394655,0.016464085385131784,0.03484616692163862
MEN1,5,24,0.0002146403973872854,0.0007458282017497113,0.03627400985891552
MEOX2,419,103,1.633910125861289e-80,9.19028549445125e-79,0.5606153323134455
MEP1B,33,11,0.0011411924436266485,0.0032172757871944823,0.03870474247832739
MEST,436,168,3.4799835369711325e-56,7.38707013855985e-55,0.46860445351011387
MET,430,160,4.7031076666615174e-57,1.0950584641538397e-55,0.47288798232194457
METAP2,29,7,0.00028345926172180407,0.0009397331550856631,0.03904470508244093
METTL1,114,35,1.509209900148222e-11,1.0870654331139568e-10,0.13936766955634883
METTL11B,52,24,0.001881249413374084,0.005062283406208922,0.04841067482576917
METTL18,51,24,0.0026458295733944506,0.006908043903553175,0.04660887302396737
METTL20,45,18,0.0010376558380291309,0.0029536609885370524,0.04711881693013769
METTL21B,115,34,4.050742571464476e-12,2.9219045119237996e-11,0.1430562638109808
METTL24,11,2,0.022132997223854867,0.04297018482160886,0.016046234914159442
METTL25,33,7,3.67748515833882e-05,0.00016685339005417644,0.046251912289648145
METTL4,29,13,0.018530494144985896,0.037601127159046406,0.0277239503654598
METTL6,31,12,0.005019277004726993,0.012045302342120484,0.033214346421893595
METTL7A,34,11,0.0007391721636164973,0.0021830653988579264,0.04050654428012919
METTL7B,35,11,0.0004755234642096282,0.0014665083258870327,0.042308346081930986
MEX3A,61,31,0.003068486648966781,0.00785988956066572,0.05141934387217406
MEX3C,30,8,0.0004279066194789238,0.0013432904705966717,0.03895971443141255
MEX3D,184,49,9.842795527074249e-23,1.050597748582808e-21,0.2390787013428523
MFN1,55,13,2.5466857866366643e-07,1.5347563059273445e-06,0.07457079721230664
MFN2,43,11,1.7244883465093664e-05,8.572779208168707e-05,0.056722760496345406
MFSD1,34,6,7.105102649128447e-06,3.801369133758853e-05,0.04994050654428013
MFSD12,181,45,1.1127566785776568e-23,1.401961392523427e-22,0.24122046574876765
MFSD2A,43,13,8.866350995290862e-05,0.0003584249239496048,0.05294917559068502
MFSD4,59,25,0.0002550252868344751,0.00086202335306778,0.05913649498555158
MFSD5,33,9,0.00024126236733374698,0.0008171579234592269,0.04247832738398777
MFSD6,16,5,0.025995852861648277,0.0497205448645229,0.019394866564677885
MGAM,434,164,6.261008938411741e-57,1.4118293128688817e-55,0.47254801971783106
MGARP,15,3,0.007336633030886466,0.016641225624203736,0.021366649668536464
MGAT1,30,12,0.0074123580364592045,0.016769929646210355,0.0314125446200918
MGAT4C,34,8,5.979734871378052e-05,0.00025353940795696096,0.046166921638619754
MGC4294,175,44,1.6070606987810127e-22,1.6496813106147128e-21,0.23229644739078703
MGLL,28,5,5.949475379404536e-05,0.00025311394121217375,0.04101648818629951
MGME1,178,41,1.0663884566965335e-24,1.645942635423283e-23,0.243362230154683
MGST3,53,27,0.005214213350522526,0.01244549524763943,0.044552099269080395
MIA3,45,25,0.025876039198446183,0.04961776770713289,0.033911269760326365
MIB1,32,10,0.0008522401096625325,0.0024698845941551356,0.03878973312935577
MICALL2,422,100,7.176340590530854e-84,1.2679327410422631e-81,0.5716811150773415
MIER1,44,14,0.00011889995781033701,0.0004468567483472575,0.05286418493965663
MIER2,188,54,1.6019619847483446e-21,1.370841315495763e-20,0.23685194628590853
MIMT1,149,29,7.835529819670665e-23,8.620804896103594e-22,0.213751487336393
MINOS1,34,12,0.0022303337932544002,0.005912648350766916,0.038619751827299
MIOS,422,102,1.101832284084757e-82,9.45560985279136e-81,0.5679075301716812
MIP,41,12,0.00010282236626255624,0.0003977460970464832,0.05123236443991161
MIR103A1,24,10,0.023373297482781292,0.04500835768642254,0.02437531871494136
MIR1181,184,50,2.598410792220095e-22,2.5572040155675878e-21,0.2371919088900221
MIR1182,51,24,0.0026458295733944506,0.006908043903553175,0.04660887302396737
MIR1183,421,104,5.532495782668219e-81,3.3502831316173915e-79,0.562332143464219
MIR1200,423,108,1.5645684059823916e-79,8.074463340564795e-78,0.5583885772565018
MIR1202,12,2,0.01270460490418217,0.02696025949569137,0.017848036715961246
MIR1207,42,84,2.5887221486836587e-05,0.00012365594538464117,0.08281489036206016
MIR1208,42,84,2.5887221486836587e-05,0.00012365594538464117,0.08281489036206016
MIR122,34,10,0.00034472901550832563,0.0011112127827654077,0.04239333673295938
MIR1226,29,6,0.00010498855889076932,0.00040069076935745203,0.04093149753527112
MIR1228,45,17,0.0005748828227202802,0.0017388902782705274,0.04900560938296788
MIR1231,53,25,0.0021507053913035093,0.005727840675048076,0.04832568417474077
MIR1237,5,23,0.0003727097093783151,0.0011916871227258964,0.03438721740608533
MIR1251,29,8,0.0006888389931205767,0.0020432518267202884,0.03715791262961074
MIR1252,31,8,0.0002640540698855334,0.0008839866298575435,0.04076151623321435
MIR1255B1,432,124,1.4684873522549672e-75,6.066035398454965e-74,0.5444161142274351
MIR1256,36,12,0.0009590709342170507,0.0027613740970229422,0.04222335543090261
MIR1257,176,47,1.7075333770613486e-21,1.4537265451648148e-20,0.22843787183409825
MIR125A,136,27,2.6424612253053234e-20,2.1176351484330495e-19,0.19410164881862996
MIR125B1,10,54,1.5915550697876017e-09,1.0929114786497578e-08,0.08386877443481218
MIR125B2,42,16,0.0010391121277294637,0.002956685474467807,0.04548699643039266
MIR1260B,12,39,4.512138911168364e-05,0.0002026414538514548,0.05196328403875573
MIR1261,7,38,8.179695332582428e-07,4.815470972352916e-06,0.05908550059493456
MIR1262,46,14,4.8295059265735004e-05,0.00021522112761210928,0.05646778854326024
MIR1263,35,8,3.603381479064709e-05,0.00016408606140871375,0.04796872344042155
MIR1265,15,57,6.820211019120262e-08,4.182357251333119e-07,0.08052014278429373
MIR1273C,11,2,0.022132997223854867,0.04297018482160886,0.016046234914159442
MIR1273D,36,10,0.00013590098462007186,0.000507323138708486,0.045996940336562986
MIR1278,51,25,0.004171308697109449,0.010236064381240147,0.04472208057113718
MIR1280,28,5,5.949475379404536e-05,0.00025311394121217375,0.04101648818629951
MIR1284,27,5,0.00010262147150150756,0.0003977460970464832,0.03921468638449771
MIR1292,177,42,5.8648936655551866e-24,7.746611527643605e-23,0.23967363590005103
MIR1293,36,8,2.1598488641086336e-05,0.0001053478734692545,0.04977052524222336
MIR1301,22,6,0.0035374478575069474,0.0089061847316076,0.028318884922658508
MIR133A2,176,45,2.3903890135738236e-22,2.3602144777022803e-21,0.23221145673975863
MIR135A2,29,8,0.0006888389931205767,0.0020432518267202884,0.03715791262961074
MIR135B,66,26,4.444178065015234e-05,0.0001997087557761783,0.06986231514533402
MIR137HG,45,15,0.00015608628754170724,0.0005682676039518447,0.052779194288628255
MIR139,9,30,0.00045456488837536494,0.0014207399570491635,0.040387557368689445
MIR143HG,24,9,0.01293946193370139,0.027239254180029083,0.026262111167771548
MIR148A,428,105,5.7604341010335985e-84,1.1708230305075278e-81,0.5730579636240014
MIR1537,52,21,0.0003895955951509994,0.0012333361399615745,0.054071052184259734
MIR155HG,36,13,0.0018471864842491328,0.004990294409147954,0.040336562978072414
MIR181A1,50,24,0.0036973400066505923,0.009235970096453525,0.04480707122216556
MIR181A1HG,50,24,0.0036973400066505923,0.009235970096453525,0.04480707122216556
MIR181C,180,47,1.545388143194862e-22,1.5929059117707919e-21,0.2356450790413055
MIR187,35,10,0.00021711505582627013,0.0007510022895165911,0.044195138534761175
MIR1913,11,1,0.006234091590507687,0.01442137823571233,0.01793302736698963
MIR199A1,184,48,3.6682823843059286e-23,4.260654667247211e-22,0.2409654937956825
MIR204,42,22,0.019915382518872746,0.03968279350781888,0.03416624171341153
MIR2053,35,79,4.107061248919192e-06,2.265975232779883e-05,0.08599354071052184
MIR205HG,49,24,0.005132844054450176,0.01228642843636161,0.04300526942036376
MIR2113,11,1,0.006234091590507687,0.01442137823571233,0.01793302736698963
MIR2115,32,8,0.00016191331805785037,0.0005850852287278144,0.042563318035016146
MIR223,8,27,0.000834714062141009,0.002439333680722645,0.036528981812000684
MIR23B,42,22,0.019915382518872746,0.03968279350781888,0.03416624171341153
MIR26A1,29,7,0.00028345926172180407,0.0009397331550856631,0.03904470508244093
MIR26A2,105,34,3.6706426404501155e-10,2.5892771805673944e-09,0.1250382457929628
MIR28,44,6,2.3531515409172437e-08,1.494908199724838e-07,0.06795852456229814
MIR296,175,45,4.382294479617163e-22,4.1210581399430525e-21,0.23040965493795684
MIR29A,436,169,9.200751431958833e-56,1.9111602352027352e-54,0.4667176610572837
MIR29B2,49,25,0.007881566332915077,0.017711411519933957,0.04111847696753357
MIR30B,40,81,2.8532933692389278e-05,0.00013560367031401969,0.0807581166071732
MIR30C2,14,1,0.0009464188494314856,0.0027307047609533243,0.023338432772395036
MIR3115,37,15,0.0040618373562974625,0.010071103420319513,0.038364779874213835
MIR3117,46,13,2.1981625686934106e-05,0.00010607970905089216,0.05835458099609043
MIR3121,51,26,0.006410260448507094,0.014785638368250583,0.04283528811830699
MIR3123,51,25,0.004171308697109449,0.010236064381240147,0.04472208057113718
MIR3125,24,10,0.023373297482781292,0.04500835768642254,0.02437531871494136
MIR3137,37,8,1.287987377643254e-05,6.601704586159177e-05,0.05157232704402516
MIR3144,11,1,0.006234091590507687,0.01442137823571233,0.01793302736698963
MIR3145,11,1,0.006234091590507687,0.01442137823571233,0.01793302736698963
MIR3147,421,106,1.4033581876346968e-79,7.317928215936763e-78,0.5585585585585586
MIR3164,6,31,1.335779475935544e-05,6.793341066576363e-05,0.04767975522692504
MIR3166,10,36,5.700294339754515e-05,0.00024792070777420594,0.04990651028386878
MIR3167,10,54,1.5915550697876017e-09,1.0929114786497578e-08,0.08386877443481218
MIR3194,177,42,5.8648936655551866e-24,7.746611527643605e-23,0.23967363590005103
MIR3197,32,14,0.015038881716861761,0.031083667165404616,0.031242563318035016
MIR320B2,47,24,0.009692196866217626,0.021370931219623596,0.039401665816760155
MIR325,7,20,0.010187980270921205,0.02235838748038031,0.02512323644399116
MIR326,7,33,1.3746918678602744e-05,6.946541881401616e-05,0.04965153833078362
MIR340,29,12,0.01085368587957461,0.0234735965638611,0.02961074281828999
MIR34A,31,10,0.0013262029808564068,0.0036787802671779677,0.03698793132755397
MIR3605,45,13,3.518754807695726e-05,0.00016086654399383383,0.05655277919428863
MIR3609,433,150,5.462040618297744e-63,1.877092128274497e-61,0.4971613122556519
MIR3616,175,41,7.110286667792678e-24,9.269295588273476e-23,0.2379568247492776
MIR3646,175,40,2.4220434380638157e-24,3.4445310940191653e-23,0.23984361720210778
MIR3650,29,10,0.003140685059375372,0.008014849663157641,0.03338432772395036
MIR3661,21,8,0.023330296249741006,0.04500835768642254,0.02274349821519633
MIR3664,4,31,9.210602463033837e-07,5.380195557753487e-06,0.05128335883052864
MIR3668,11,1,0.006234091590507687,0.01442137823571233,0.01793302736698963
MIR3671,44,13,5.6015785800307776e-05,0.0002452609536877616,0.05475097739248682
MIR3681,25,10,0.01594065095283052,0.03269133638430846,0.026177120516743157
MIR3686,41,85,1.0721779075749432e-05,5.5735437230738995e-05,0.08650348461669216
MIR3692,11,1,0.006234091590507687,0.01442137823571233,0.01793302736698963
MIR3714,29,11,0.006019527095492665,0.014211799704466097,0.031497535271120175
MIR374A,6,20,0.004632053574129008,0.011311248874190154,0.02692503824579296
MIR374B,6,20,0.004632053574129008,0.011311248874190154,0.02692503824579296
MIR378B,33,13,0.006086493114179857,0.014338345660980877,0.03493115757266701
MIR378E,26,11,0.019186077946459084,0.038618402410842516,0.026092129865714773
MIR378F,34,12,0.0022303337932544002,0.005912648350766916,0.038619751827299
MIR378G,45,15,0.00015608628754170724,0.0005682676039518447,0.052779194288628255
MIR3916,51,24,0.0026458295733944506,0.006908043903553175,0.04660887302396737
MIR3920,7,35,4.51176425441407e-06,2.4776456415110812e-05,0.053425123236443994
MIR3921,29,5,3.430961624841727e-05,0.00015839588589570567,0.04281828998810131
MIR3922,27,10,0.007202344121864641,0.01641974740329154,0.029780724120346765
MIR3923,27,5,0.00010262147150150756,0.0003977460970464832,0.03921468638449771
MIR3929,35,10,0.00021711505582627013,0.0007510022895165911,0.044195138534761175
MIR3938,31,5,1.1241779338516288e-05,5.807672587060117e-05,0.04642189359170491
MIR3939,11,1,0.006234091590507687,0.01442137823571233,0.01793302736698963
MIR4252,34,10,0.00034472901550832563,0.0011112127827654077,0.04239333673295938
MIR4253,39,16,0.003317131975662171,0.008453536061512725,0.040081591024987255
MIR4254,42,14,0.0002858161722003506,0.0009413129987072073,0.04926058133605304
MIR4255,43,13,8.866350995290862e-05,0.0003584249239496048,0.05294917559068502
MIR4261,24,10,0.023373297482781292,0.04500835768642254,0.02437531871494136
MIR4263,21,7,0.012068953457068876,0.02585982922218011,0.02463029066802652
MIR4266,18,6,0.022033728705400466,0.04297018482160886,0.021111677715451305
MIR4270,30,12,0.0074123580364592045,0.016769929646210355,0.0314125446200918
MIR4282,11,2,0.022132997223854867,0.04297018482160886,0.016046234914159442
MIR4285,427,151,1.2215088538993355e-59,3.705983831890953e-58,0.4844637089920109
MIR4293,15,57,6.820211019120262e-08,4.182357251333119e-07,0.08052014278429373
MIR4300,10,31,0.0006384525315870835,0.001908115446641755,0.040472548019717836
MIR4301,9,38,7.756149642629849e-06,4.104364176639009e-05,0.05548189699133095
MIR4318,35,10,0.00021711505582627013,0.0007510022895165911,0.044195138534761175
MIR4319,31,8,0.0002640540698855334,0.0008839866298575435,0.04076151623321435
MIR4323,142,30,1.9932860750796773e-20,1.606826101746999e-19,0.1992520822709502
MIR4324,130,26,3.4123030990792854e-19,2.5597386584401953e-18,0.18517763046064933
MIR4325,176,45,2.3903890135738236e-22,2.3602144777022803e-21,0.23221145673975863
MIR4327,34,13,0.004123594272487196,0.010172164714883823,0.036732959374468806
MIR4417,35,10,0.00021711505582627013,0.0007510022895165911,0.044195138534761175
MIR4418,36,13,0.0018471864842491328,0.004990294409147954,0.040336562978072414
MIR4419A,36,15,0.00590793977450673,0.013998964899580635,0.03656297807241204
MIR4421,39,13,0.0005234457598051231,0.001599737163360468,0.04574196838347782
MIR4422,41,14,0.00043896605059576916,0.0013725571825624113,0.047458779534251226
MIR4423,45,15,0.00015608628754170724,0.0005682676039518447,0.052779194288628255
MIR4424,50,25,0.005753026582275178,0.013653437612611983,0.042920278769335365
MIR4425,38,13,0.000802640619496415,0.0023497186790637737,0.04394016658167601
MIR4428,50,22,0.0014071099150739185,0.003885983211581483,0.04858065612782594
MIR4431,19,6,0.014161791349667606,0.029494076062863417,0.022913479517253102
MIR4436A,18,6,0.022033728705400466,0.04297018482160886,0.021111677715451305
MIR4445,27,5,0.00010262147150150756,0.0003977460970464832,0.03921468638449771
MIR4446,30,5,1.9686386736206496e-05,9.658613394457666e-05,0.044620091789903116
MIR4447,29,6,0.00010498855889076932,0.00040069076935745203,0.04093149753527112
MIR4449,44,14,0.00011889995781033701,0.0004468567483472575,0.05286418493965663
MIR4454,27,12,0.02264854678278911,0.04387151755242188,0.02600713921468639
MIR4457,34,15,0.012192530397380595,0.026072536167999684,0.03295937446880843
MIR4458,30,11,0.004019185529665655,0.009978530051995173,0.033299337072921986
MIR4460,20,7,0.01853516742298712,0.037601127159046406,0.022828488866224714
MIR4463,12,0,0.00047565335300277906,0.0014665083258870327,0.021621621621621623
MIR4465,11,1,0.006234091590507687,0.01442137823571233,0.01793302736698963
MIR4466,12,2,0.01270460490418217,0.02696025949569137,0.017848036715961246
MIR4471,35,69,0.00018645044642750868,0.0006519471023162574,0.06712561618221996
MIR4475,31,14,0.021360507786305095,0.04242720618102499,0.029440761516233212
MIR4476,30,14,0.02147556251941201,0.04263881516611972,0.027638959714431414
MIR4480,15,57,6.820211019120262e-08,4.182357251333119e-07,0.08052014278429373
MIR4486,5,16,0.014078727801422053,0.029439478435220885,0.021179670236274012
MIR4490,7,37,1.4519022260184707e-06,8.415541347103587e-06,0.05719870814210437
MIR4491,9,38,7.756149642629849e-06,4.104364176639009e-05,0.05548189699133095
MIR4493,10,55,8.757692191312729e-10,6.074966343147094e-09,0.08575556688764237
MIR4495,29,9,0.0015296210859659038,0.004193325159974096,0.03527112017678055
MIR4497,32,8,0.00016191331805785037,0.0005850852287278144,0.042563318035016146
MIR4526,32,9,0.00038673325836441,0.0012247912429600822,0.04067652558218596
MIR4527,32,8,0.00016191331805785037,0.0005850852287278144,0.042563318035016146
MIR4529,32,9,0.00038673325836441,0.0012247912429600822,0.04067652558218596
MIR4530,156,32,3.20770080363471e-23,3.7430653200455383e-22,0.22070372259051507
MIR4532,174,45,8.014317579657137e-22,7.147210297582594e-21,0.22860785313615506
MIR4533,176,46,6.443587331323654e-22,5.866313127495538e-21,0.23032466428692844
MIR455,45,23,0.01192146354925792,0.025690420373476172,0.03768485466598675
MIR4632,41,11,4.571119131766079e-05,0.00020431269976447315,0.0531191568927418
MIR4634,26,9,0.0056525822557531216,0.013472540916822788,0.02986571477137515
MIR4635,35,14,0.004972726694489867,0.01198145507746652,0.036647968723440415
MIR4636,29,11,0.006019527095492665,0.014211799704466097,0.031497535271120175
MIR4644,13,0,0.00023667600947353942,0.0008122486997883033,0.023423423423423424
MIR4648,421,100,2.463113879137346e-83,3.1616277125542446e-81,0.5698793132755398
MIR4649,417,109,8.26443321956443e-76,3.496204453279398e-74,0.5456909739928608
MIR4652,436,143,8.194858324219441e-68,2.9944131949666075e-66,0.5157742648308685
MIR4653,431,151,1.4880996846836086e-61,4.900938829951411e-60,0.49167091619921804
MIR4654,53,26,0.0033903771598904108,0.008553113419659699,0.04643889172191058
MIR4655,422,101,2.8232441068338105e-83,3.16772421791733e-81,0.5697943226245112
MIR4662B,39,85,3.635083985737752e-06,2.021914492511465e-05,0.09010708822029576
MIR4663,40,84,9.252107982008676e-06,4.8532363839960285e-05,0.08641849396566377
MIR4667,37,13,0.0012220988557692138,0.003424795785770116,0.04213836477987421
MIR4671,49,22,0.0020073658916078,0.0053766044159382805,0.04677885432602414
MIR4675,13,58,5.084101992010676e-09,3.385944288958596e-08,0.08601053884072753
MIR4677,60,24,9.92766377456301e-05,0.00039568379661992375,0.0628250892401836
MIR4684,38,15,0.002770710299877182,0.007141311366316226,0.04016658167601563
MIR4689,33,10,0.0005438448725379064,0.0016506593160416894,0.04059153493115758
MIR4693,7,37,1.4519022260184707e-06,8.415541347103587e-06,0.05719870814210437
