names,scores,logfoldchanges,pvals,pvals_adj
PMAIP1,-0.37346753,-0.009926575,0.7091792330500868,0.7770128090706665
IL17REL,-0.37430805,-0.059492882,0.7084339841195708,0.7763847094161178
ERN2,-0.37484336,-0.06973923,0.708114814171362,0.7761293288749366
ZBED4,-0.37550494,-0.0034380627,0.7076359062275432,0.7756889424881881
LOC282997,-0.37565514,-0.006267679,0.7074582999334623,0.7755365125360394
SAP30BP,-0.37647387,-0.0024144812,0.7069163916662152,0.7750269192120391
SNRNP35,-0.3773246,-0.0026391428,0.7062590042174628,0.7743905955334051
CSNK1A1P,-0.37756294,-0.06270282,0.706101451233027,0.7742600422906217
SLC17A2,-0.37788987,-0.25018337,0.7057841615653753,0.7739964983577116
KRTAP10-3,-0.37966454,-0.52939934,0.7044947224168402,0.7729194974958821
PGA4,-0.38026118,-0.06580274,0.704050513246606,0.7725585374438321
NOB1,-0.38040423,-0.0027655663,0.7039762756554764,0.7725561836789252
DDX27,-0.38110298,-0.0025176003,0.7035012924733799,0.7721243318046621
SIGLEC8,-0.38167566,-0.008695328,0.7030587416380374,0.7718070372298393
ENKUR,-0.3817135,-0.0060752984,0.7029929681926457,0.7717769459263107
IRX1,-0.3819251,-0.031559646,0.7028804727658811,0.7716955550700718
CPNE4,-0.38196653,-0.024409216,0.7028499554472849,0.7716955550700718
APAF1,-0.3822586,-0.0024464834,0.7025902442372729,0.7715146730699157
TJP3,-0.38254833,-0.05192013,0.7023920078865168,0.7714539725206608
FAM157A,-0.3826057,-0.022615923,0.7023687340133684,0.7714539725206608
CHMP4C,-0.38272238,-0.02971277,0.7022981955210144,0.7714539725206608
KRTAP5-11,-0.38320458,-0.117738105,0.7018899777005831,0.7711551838447017
ZNF514,-0.3839665,-0.0056714416,0.7013987732874025,0.7707417806967426
CDX2,-0.38421202,-0.13137463,0.701150479731099,0.7705110259043125
C12orf54,-0.38473272,-0.045371745,0.7008024004552247,0.7701705829978264
CORO1A,-0.38486397,-0.0040793573,0.7006753317711537,0.7700730032544152
ZNF695,-0.38495263,-0.025186708,0.7006626688027955,0.7700730032544152
FARP1,-0.385442,-0.0037086192,0.7002349236218381,0.7697992455423027
FLJ25328,-0.38557407,-0.20601615,0.7000758049256725,0.7696663775886485
ASPHD2,-0.3862517,-0.005371598,0.6996458053320531,0.769319759054998
TRAF3IP2,-0.38663843,-0.0039153546,0.6993621216497745,0.7690498586143845
C20orf203,-0.3872689,-0.0219232,0.6989385328801647,0.7686260743677246
EDN1,-0.3877381,-0.008324824,0.6985261991012536,0.7682146216322647
SLC16A6,-0.3883084,-0.01066823,0.6981411061686287,0.7678581285759416
MGC23270,-0.38888818,-0.0099298945,0.6977328795725748,0.7674680192039945
KIAA0125,-0.3892743,-0.08053542,0.6974381619477419,0.7672277418014365
AOC2,-0.38953638,-0.012389627,0.6972369459292567,0.7670483336908617
PDCL,-0.39034006,-0.0025096952,0.6966413566913592,0.7664769381414692
GRAMD2,-0.3903675,-0.014187739,0.6966018242561665,0.7664753609924282
SPRR2D,-0.3906161,-0.16987893,0.6964477096294321,0.766347701270301
C4orf17,-0.3912609,-0.13601682,0.6959438150315896,0.7658351203810043
OR4F5,-0.39160183,-0.46548378,0.6955554061452554,0.7655752084927371
MRPL43,-0.39212868,-0.0031331421,0.6953167916691902,0.7653951252058587
BCL6,-0.39249992,-0.003919258,0.6950704078205809,0.7651669748035265
FAM106A,-0.39272746,-0.027637193,0.6948977010427617,0.7650605784259991
PHGR1,-0.39293292,-0.29845005,0.6947139903212699,0.7649001782663807
PPIAL4E,-0.39342517,-0.26706025,0.6943184687945952,0.7645483828795658
ZNF225,-0.3936777,-0.004682823,0.6941147065171425,0.7643658473759851
ZNF160,-0.39398474,-0.0028248322,0.6939575367730142,0.7642346028464801
RADIL,-0.39412972,-0.006094045,0.6938605305355734,0.764169603838324
C15orf2,-0.3944873,-0.07838752,0.6936007443083012,0.7639253133687948
SCCPDH,-0.39460418,-0.0020583195,0.6934814935633067,0.7638357890778321
CRTC3,-0.39491183,-0.0022753915,0.6932720863519326,0.7636887605118644
FOXJ3,-0.394979,-0.002473908,0.6932324576850806,0.7636887605118644
LOC338588,-0.3952764,-0.28170165,0.6928432536882592,0.7633417621960787
CTDP1,-0.39561433,-0.0026911593,0.6927507948134145,0.7632816961529258
SMARCB1,-0.39591002,-0.0025539875,0.6925188608831643,0.7630679397112224
MYBPC2,-0.39657655,-0.050016765,0.6920627804688487,0.7626071653323273
ALDH18A1,-0.3967305,-0.0030357828,0.6919285370899819,0.7625427723460014
KIFC2,-0.39690912,-0.0052012266,0.6917898154161108,0.7624316591728562
C6orf155,-0.39717057,-0.0098864995,0.6915809798859645,0.7622432560864424
ENTPD2,-0.3971865,-0.011185613,0.6915649322955666,0.7622432560864424
CYHR1,-0.3976147,-0.002905816,0.6912468163342975,0.7619584379493396
KIAA1012,-0.3979104,-0.0022545187,0.6910245757301781,0.7617552007966971
ZSCAN18,-0.39831808,-0.0031185434,0.6907756037257813,0.7615224722316438
ZFP64,-0.3988822,-0.0024467786,0.6903455256694356,0.7611317633264485
CPSF1,-0.39898887,-0.0037424492,0.6903118682332747,0.7611317633264485
OR3A3,-0.39903307,-0.104623586,0.6902660421771347,0.7611275547558014
ALDH1A3,-0.399488,-0.034848902,0.6899119433387022,0.7608205051848934
LOC642587,-0.39963007,-0.19822502,0.6898174543290377,0.7607703763425006
C14orf174,-0.40010968,-0.012038375,0.6894173688303291,0.7605252303629194
ELFN1,-0.40046272,-0.011168314,0.6892085443381891,0.7604616626444188
SGSM3,-0.4009091,-0.0028544625,0.6888780409492368,0.7601386807709931
TRIM65,-0.40217552,-0.0029925455,0.6879346884522513,0.7592226705953367
SLC16A2,-0.40225163,-0.0027218743,0.6878662986179361,0.7592226705953367
ASZ1,-0.4024632,-0.5065999,0.6874770361381457,0.7589445924793384
CGN,-0.40266854,-0.0069120717,0.6875775679646061,0.7589950898387898
RBM12,-0.4028644,-0.002321133,0.6873811138699395,0.7589445924793384
ADAM20,-0.4036448,-0.023500634,0.686872279138153,0.7584662446732181
IMPG1,-0.40445334,-0.024629768,0.686272165342287,0.7578867773154816
MAP3K7,-0.4045017,-0.0026019749,0.6862427063140697,0.7578867773154816
EIF3F,-0.40452963,-0.0030029453,0.6861583776867551,0.7578859252389447
IL5,-0.40611634,-0.06337843,0.6850101779327569,0.7569085933789863
CCDC135,-0.40656242,-0.02668378,0.6846860273664301,0.7566335346639846
KRTAP13-1,-0.40710273,-0.43210497,0.6842621661421953,0.7562066720747465
ME3,-0.40788215,-0.0037372184,0.6836963296023688,0.7556228511201701
FLI1,-0.40852752,-0.0046543423,0.6832340315700196,0.7552363872047063
KCNG1,-0.41101882,-0.020528024,0.6814216610159194,0.7536056828276767
PSME4,-0.41119552,-0.0024199588,0.6813152971813177,0.7535294749144447
DLX5,-0.4112722,-0.027831383,0.6812910888143846,0.7535294749144447
CCDC22,-0.4115779,-0.0023415221,0.6809961896821457,0.7533836317858349
S100G,-0.41231102,-0.5579219,0.6804638613738714,0.7528361176374584
SLC26A4,-0.41268182,-0.018658891,0.6802171867622984,0.7526045956818962
AOX2P,-0.41305295,-0.43505666,0.6798802249788011,0.7523145242903867
CXCL5,-0.41438475,-0.02238274,0.6789806342250497,0.7515257702101424
SLC43A2,-0.4149054,-0.0029820667,0.6786131529095026,0.7511603526950963
ZDHHC3,-0.41521162,-0.0019356166,0.6783528310695994,0.7509766777223437
ADNP,-0.41532475,-0.002387341,0.6782779661857952,0.7509766777223437
C10orf131,-0.41541594,-0.034491885,0.6782346165915424,0.7509766777223437
KRT86,-0.41547865,-0.03773257,0.6781835487647008,0.7509766777223437
NRG4,-0.41586408,-0.034522172,0.6778338250822294,0.7506976718992321
RBAK,-0.41595465,-0.003436296,0.6778593253664107,0.7506976718992321
TMC5,-0.4162825,-0.028654475,0.6775849780228999,0.7504764692724454
GYG2,-0.41644627,-0.009509705,0.677429779505591,0.7503871987718027
PLXNB2,-0.41672978,-0.003129588,0.6772978885203257,0.7502824140329228
OR5AN1,-0.41738775,-0.60994655,0.6766552360827378,0.7496943517740126
HMHA1,-0.41781652,-0.004669364,0.6764544992611099,0.7495957926816309
OR2G6,-0.41861066,-0.4575226,0.6757601329796556,0.7490504737594957
C14orf70,-0.4186647,-0.11555469,0.6757762252080151,0.7490504737594957
C19orf33,-0.41968012,-0.08771571,0.6750762275963285,0.7484395209292922
CXorf26,-0.42030916,-0.0037223678,0.6746847670364289,0.7481292037280977
CSNK2A2,-0.42082262,-0.0024294003,0.6742913679216411,0.747816633949701
GABPA,-0.4219307,-0.0025901946,0.6734213193876887,0.7469752496797443
LCE2B,-0.42208472,-0.37457946,0.6732623982483168,0.7468401482112724
QSOX2,-0.42256036,-0.0036289126,0.6730530476555763,0.7466902620897145
NBN,-0.4233596,-0.0026528789,0.6723830852918493,0.7461571878664677
FGFR1OP2,-0.4233962,-0.0025524166,0.6723870990571226,0.7461571878664677
HYAL1,-0.4236204,-0.008910397,0.6722246598655015,0.7460592324805074
MTO1,-0.4242557,-0.0022541648,0.6717881607148602,0.7456570602627067
RIOK1,-0.42431644,-0.0030625144,0.6716961940670574,0.7455961174266752
ACER2,-0.4249166,-0.011200602,0.6712789787058523,0.7452152352722843
SERPINI2,-0.4252292,-0.027096095,0.6710720596617674,0.7450677536575848
LRRCC1,-0.42542315,-0.0037912372,0.6708617943345527,0.7449031637453972
SLC2A8,-0.42622796,-0.0026902996,0.6703129064559963,0.7444303092509927
OR4X1,-0.42627472,-0.6023345,0.6702064880273699,0.744353214427218
CHAD,-0.42651328,-0.028887536,0.6701121567263755,0.7442895361906489
CYP1A2,-0.42653954,-0.16442253,0.6700429135429027,0.7442537176819852
TUBB2A,-0.42667902,-0.0029958133,0.6699892631200961,0.7442352159157469
KRTAP4-8,-0.4268407,-0.28670663,0.6698713703585795,0.7441453467075594
C1orf56,-0.42704558,-0.003381161,0.6697004486923611,0.7439965556791055
SEPT12,-0.4271688,-0.0656811,0.669626275264405,0.7439552355737409
NOBOX,-0.42774296,-0.33755544,0.6691199271838506,0.7435158627497767
FLJ22536,-0.4280949,-0.010959561,0.6690110147507282,0.743435903377991
C10orf99,-0.42897448,-0.18056686,0.6683368525520963,0.7427277688583701
OGFOD1,-0.4298688,-0.002546845,0.6676850323928176,0.7421673839261123
TAF5,-0.43029833,-0.005372467,0.6674192489484657,0.7419129434382381
DNMT1,-0.4310707,-0.0035221062,0.6668182396884313,0.7413267764175432
C1QTNF9,-0.4322946,-0.030140072,0.6659093526485883,0.7405618770914483
NFIA,-0.4323036,-0.004159787,0.6658633481550951,0.7405516522850463
LAX1,-0.43257615,-0.028162386,0.6656611844337554,0.7403677415102993
MAGED2,-0.43276268,-0.002261862,0.6656172944532817,0.740359856792786
RRS1,-0.43322533,-0.0037742264,0.6652462515365214,0.7400289791767618
PAGE5,-0.43368202,-0.2929986,0.6648519915231775,0.7396721984993245
FOXI1,-0.4341364,-0.13684632,0.6645214194713558,0.7394270971750407
OR8D1,-0.43476528,-0.43904066,0.664123583205551,0.7390252916051372
TM2D3,-0.43538442,-0.0025830804,0.6636970287148982,0.7386552429248275
HFM1,-0.43542433,-0.019804435,0.6637176074337463,0.7386552429248275
AKR1E2,-0.4357445,-0.031873845,0.6634666434659551,0.7384576449929784
LOC729678,-0.4360239,-0.0026488565,0.6631689078274268,0.7381670956994673
ZDHHC14,-0.43669027,-0.004096978,0.6627360260884096,0.7378077235817955
TMEM9B,-0.4373861,-0.0026561685,0.6622199291951316,0.7373432862936109
UPK3A,-0.4375436,-0.055162992,0.6621390793571282,0.7373063595786078
CSN3,-0.43879938,-0.62492657,0.6611001116862973,0.7364347755761312
OR1N2,-0.43900904,-0.24642612,0.661072758797052,0.7364347755761312
ZNF157,-0.43991846,-0.015207012,0.660412963625611,0.7358730546784847
HNRNPUL1,-0.4400579,-0.0024161998,0.660262176419945,0.7357865432458014
LY6G6F,-0.44286874,-0.09926736,0.6582372645694368,0.734008945009345
WHSC1,-0.44394663,-0.0031587654,0.6575431606781337,0.7334065147487218
C11orf94,-0.44405752,-0.13872108,0.6573859763611725,0.733296934657625
LOC339535,-0.4441293,-0.031091163,0.6574084657264602,0.733296934657625
LOC392196,-0.44511262,-0.12226543,0.656653302345874,0.7327737896641137
PCDH8,-0.44559005,-0.01545706,0.6562997101696073,0.7325069386514375
LRRC2,-0.44584495,-0.020784419,0.6561089504521352,0.7323346574121203
RGL3,-0.44643867,-0.013384963,0.6557395842972675,0.7319629893409769
PIK3C3,-0.44905755,-0.0027232259,0.6537746539840952,0.7300532020899215
CCDC73,-0.4494208,-0.0059325527,0.6535332167466942,0.7299051382062951
CEP110,-0.45071292,-0.005386554,0.6526323203615729,0.7290203787359313
ZBED2,-0.4512795,-0.10279844,0.6521645386685039,0.7286596794920005
TRIM26,-0.45220295,-0.0024065773,0.6515397898163892,0.7281638515374766
HNRNPA1,-0.45265862,-0.0033133165,0.6512044109192587,0.7278294632707581
SELE,-0.45303687,-0.05314553,0.6508695375752666,0.7274956029190073
CDO1,-0.4534015,-0.0054380875,0.6506942520256053,0.7273400912463122
GNAI2,-0.45358443,-0.0021692752,0.6505123252133995,0.7271771383365656
SLC6A16,-0.45394662,-0.02081259,0.6503375618046969,0.7270221753938038
AFMID,-0.4543696,-0.0054050013,0.6499458952069168,0.7267458603697617
JOSD1,-0.45488024,-0.002479141,0.649665076198119,0.7265126182853673
TRIM25,-0.45536974,-0.0033190597,0.6492256850011706,0.7262634748027997
MYH16,-0.45561066,-0.12043322,0.6490321901394807,0.7260873937177375
DET1,-0.4568447,-0.003864117,0.6481881559360467,0.7252641446674855
TNRC18,-0.45703676,-0.003911258,0.6481305862237723,0.7252400652789283
SH3KBP1,-0.45732498,-0.003249057,0.6478703387498123,0.7250863677167887
BMI1,-0.4575496,-0.003164663,0.6477415622206524,0.725046722792805
GORASP2,-0.45823437,-0.0019173919,0.6472005123861625,0.724618175548551
ATF7IP2,-0.45829904,-0.012369793,0.6471396384870445,0.7246148631982168
SLC41A2,-0.45915577,-0.006705919,0.6465173733344232,0.7239986928328375
KCNT2,-0.46176073,-0.011863111,0.6446964257071768,0.7222153700221562
TAB2,-0.4617834,-0.0027391415,0.6445839433372127,0.7221953537568525
C4orf31,-0.46303907,-0.023048192,0.6437358288655677,0.7213254653624536
GIMAP7,-0.4645216,-0.007824505,0.6426982140577453,0.7203634002124754
DENND1B,-0.46491963,-0.008237824,0.6423874429009279,0.7200551914575922
MAP3K4,-0.4650949,-0.004067786,0.6423299519764869,0.7200308672125126
UBE2V1,-0.46522388,-0.002048183,0.6422414937345214,0.7199718249722
RNF13,-0.46570516,-0.0029903392,0.6418765186753619,0.7196428779932529
KLHL12,-0.46576995,-0.002324112,0.6418198092340445,0.7196194015588534
CES4,-0.46672603,-0.10454803,0.6411100482258273,0.7189037372614232
COL25A1,-0.4672994,-0.027320705,0.6407359229665273,0.7185242641159751
OCIAD1,-0.46733075,-0.0021058863,0.640731066301645,0.7185242641159751
F11,-0.4678458,-0.080113925,0.6403375033433201,0.7182376166514782
TMPRSS5,-0.46807864,-0.009058326,0.6401594463287477,0.7180783477068886
SYNC,-0.46810257,-0.012436413,0.64015981539532,0.7180783477068886
YIPF6,-0.4687278,-0.0056504463,0.6396453498497932,0.7176212998147523
IL25,-0.46898815,-0.059550952,0.6395430113964191,0.7175465006565813
MS4A8B,-0.46917793,-0.07167391,0.6393679297588379,0.7173900731114502
DLGAP4,-0.469515,-0.0027356471,0.6391374418578606,0.7171756524377938
CCDC148,-0.4696186,-0.0131465085,0.6390485648513657,0.7171517279901699
OR6S1,-0.47012612,-0.61253035,0.6387003967738263,0.7168809742410085
SGK1,-0.4701963,-0.0054931347,0.6386180985487896,0.7168285949118199
RFPL1,-0.47090924,-0.058795597,0.6381197348572583,0.7163491337457911
TBC1D21,-0.47207856,-0.24047634,0.6373947683485915,0.715584224839245
C22orf25,-0.4720841,-0.0036805791,0.6373582623228758,0.715584224839245
GBP3,-0.4726821,-0.015020385,0.6368942876015429,0.7151330735038143
GPRC5C,-0.47401613,-0.009324382,0.6359672503729028,0.7143712530989424
GYPB,-0.4750338,-0.20468657,0.6351555341269868,0.7136188448322752
GALNT8,-0.47537702,-0.024656435,0.6349942776534492,0.7134775134226244
SLC9A9,-0.47546947,-0.0044113263,0.6348357138007201,0.7133391918142811
IREB2,-0.47561792,-0.0029169808,0.6347709332968806,0.7133062411923501
ATP1A1,-0.47810265,-0.0034295789,0.6330377174214732,0.7117163741525202
SPATA7,-0.47821572,-0.0041045547,0.6329025465094894,0.7116153364941646
HCG4,-0.47833216,-0.02776523,0.6329038109703422,0.7116153364941646
SPATA4,-0.47872844,-0.02449563,0.6325847175777377,0.71152517881186
DZIP1,-0.48066103,-0.004277658,0.6312135122308283,0.7103800312743234
ATP6V1G3,-0.48070627,-0.42112666,0.6309720133492887,0.71014797004537
LOC388152,-0.48246023,-0.006356068,0.6299667833391267,0.7092149830563262
TRIM54,-0.482866,-0.049445085,0.629625053954768,0.7089889642596005
SLC16A8,-0.4829193,-0.022349214,0.6295457844886034,0.7089393838422459
SLFN12L,-0.48306477,-0.040546693,0.6294441235801089,0.7088645811791666
TFAP2C,-0.4840241,-0.03939179,0.6288101356945581,0.7083488610730232
CDH4,-0.48403326,-0.013887062,0.6288642688341849,0.7083701769544307
FAM78A,-0.4842233,-0.0051805247,0.6286867195013528,0.708262637913896
LOC200726,-0.48465952,-0.05424196,0.6283572149484772,0.7080765389757163
MTMR8,-0.48505104,-0.037225682,0.6281082958679911,0.7079149969900417
ZBTB5,-0.48633182,-0.0043896046,0.6272141326689438,0.7070551894155862
ODAM,-0.48662168,-0.31238034,0.6268708712717419,0.7067579123652155
LUC7L3,-0.48725083,-0.004589372,0.626576937296677,0.7065453071315816
C9orf131,-0.4874534,-0.0308243,0.6264614722550681,0.7064547028490729
MEX3A,-0.48772147,-0.008839952,0.6261936487103792,0.7062318547345784
NBPF7,-0.48906702,-0.067588724,0.6253072824951812,0.7053508219365324
OR10G4,-0.4900142,-0.3071431,0.6244970996916874,0.7045969768281265
VDAC2,-0.4901977,-0.003900826,0.6244624833022125,0.7045969768281265
TPPP3,-0.49090928,-0.012015235,0.6239416802638588,0.7040867581079375
CYP11B1,-0.4914602,-0.26209116,0.6234740350533525,0.7037688388774738
REV1,-0.4915889,-0.0025909953,0.6234850390353521,0.7037688388774738
PROL1,-0.4922749,-0.52050114,0.622846028138871,0.7032053647285373
NDEL1,-0.49253437,-0.0027041752,0.6227286061388713,0.7031911819882023
GABRQ,-0.4925529,-0.030809553,0.6228037627358598,0.7032053647285373
DPY19L2P2,-0.49411103,-0.011042495,0.6216251511228763,0.7022210562238208
ZIC5,-0.49413052,-0.016399765,0.6216978565025104,0.7022637550318644
TSPAN19,-0.4941902,-0.08274765,0.6216049420982337,0.7022210562238208
PLS1,-0.49439296,-0.013707692,0.6215421863073962,0.7022061944253495
KIAA1210,-0.49457014,-0.069188505,0.6213471148460228,0.7020646591672163
MYOZ2,-0.49529165,-0.033463832,0.6208643529468626,0.7016897809153094
SYNPO,-0.49537152,-0.010279841,0.6207973447347888,0.701679924792094
TMEM202,-0.4961046,-0.3654703,0.6202480321505257,0.7012166288735193
GIP,-0.49679863,-0.4084958,0.6196081997140488,0.7006507650973657
COLQ,-0.49752328,-0.010409666,0.6193349769269841,0.7004205444835048
CRYL1,-0.49761087,-0.0045294063,0.6192035581358949,0.7003112875296792
THAP10,-0.49872884,-0.0040564174,0.6184488061327758,0.699536325299628
SEPW1,-0.4988618,-0.004259335,0.6183993213502759,0.699519682143652
CTSL2,-0.4995793,-0.024007736,0.6178332733317995,0.6990366004661798
ZBTB6,-0.49968845,-0.0036948596,0.6177434904470831,0.6989743273798885
RNGTT,-0.50037587,-0.0033257068,0.617268080979194,0.6985149765518858
RNF4,-0.50086784,-0.002373031,0.6169578131294748,0.6982031436428405
MGC21881,-0.5008977,-0.006929062,0.6169117599667178,0.6981903007994165
GPATCH1,-0.50099665,-0.0039486475,0.616846082870887,0.6981552458619693
C10orf137,-0.5014446,-0.0050993767,0.6165568538747449,0.6978671534967996
CCND1,-0.5018728,-0.007062742,0.6161796614532171,0.6975187052169605
EBI3,-0.5026805,-0.011709594,0.6156500787198562,0.6970761078166404
HMGB3,-0.50383997,-0.0051857457,0.6148703912010276,0.6963108657575161
IRX6,-0.5053644,-0.09130396,0.6137925671683302,0.695207683047656
MAGEB16,-0.5055008,-0.3862822,0.6135652238454052,0.695106898556424
DPY19L2P4,-0.5055099,-0.022315752,0.6137076807372381,0.695189815375662
LOR,-0.50573707,-0.07370413,0.6135347519730918,0.695106898556424
NRAP,-0.5058089,-0.049342517,0.6134227595709059,0.6950627472288079
HLA-E,-0.5063525,-0.004555488,0.6130863506106132,0.6947598265974381
PMS2,-0.5067182,-0.0027555665,0.6128085510540939,0.6945623904285217
ZNF519,-0.5068212,-0.0080997385,0.6127850145577565,0.6945623904285217
PGM5P2,-0.50690174,-0.032099437,0.6126476563141037,0.6944582797908011
MFSD8,-0.5070956,-0.0036874753,0.6125547500733016,0.6943920922958631
ZBTB2,-0.507326,-0.0035433508,0.6124015577921451,0.6942966773548817
KRTAP9-8,-0.5075156,-0.7058879,0.6121322387574357,0.6940803010633737
FBXO47,-0.50823444,-0.13793908,0.6117346374777695,0.693736044914192
SSSCA1,-0.5084438,-0.003707647,0.6115876714995432,0.6936879218534522
RNF214,-0.5087321,-0.0027690064,0.6113689105090936,0.6935544484067713
CAND1,-0.5090947,-0.003167069,0.6111535211891899,0.6934663949757557
KLRC1,-0.5092646,-0.06683912,0.6110248125357166,0.6934001116083905
GPRC5D,-0.50982094,-0.065865956,0.6106213234968968,0.6929813158521222
CDH23,-0.51001334,-0.013611518,0.6105488829242955,0.692938193990239
C16orf46,-0.510069,-0.0057654814,0.610472118281616,0.6928901594126685
CCDC112,-0.51036304,-0.004730905,0.6103621014360412,0.692804375800625
TULP2,-0.51059794,-0.06457781,0.6100958174366333,0.6925411981713135
ATP5G2,-0.5106295,-0.0032338875,0.6100613561226695,0.6925411557654817
MTDH,-0.51116854,-0.0025131018,0.6096950453869356,0.6921643769027916
SLC44A5,-0.51134264,-0.019626169,0.6096347920915935,0.69213503088593
CTBP1,-0.51159793,-0.0022576659,0.6093953387396716,0.6919898084975861
CCL3L3,-0.511614,-0.04658387,0.6094074440859575,0.6919898084975861
DDX1,-0.5116333,-0.0027639389,0.6094380866368541,0.6919898084975861
STAMBP,-0.51212096,-0.0028164946,0.6090156074261766,0.6917053006379393
FLRT3,-0.5122984,-0.01345092,0.6089524323158017,0.6916725967326839
NEXN,-0.5124397,-0.0120520415,0.6087683900638776,0.6915416415192033
ECE2,-0.51274174,-0.009492965,0.6086068554841804,0.6913971832757773
RPL27A,-0.51288235,-0.004054782,0.6085173643323518,0.6913345570159393
LOC284900,-0.51321787,-0.0067507285,0.608337060812407,0.691207782075229
FBXL21,-0.51324385,-0.07375161,0.6082495815411774,0.691207782075229
PLA2G2D,-0.5149414,-0.061940424,0.6070615984193226,0.6901483520004482
NINL,-0.5153007,-0.012103682,0.6068888423268233,0.690029938393299
LYVE1,-0.5154629,-0.021867367,0.6067179022622141,0.6898745694744376
ZNF828,-0.5158056,-0.0043144566,0.6064893542629062,0.6896536756195538
GAS2L2,-0.5167694,-0.03997764,0.605764280119699,0.6890034817575099
PSKH2,-0.516887,-0.27783695,0.6057805738804471,0.6890034817575099
SPANXN4,-0.51728415,-0.83513534,0.6051732121032098,0.6884683714709554
DVL3,-0.517935,-0.003164609,0.6050181886455707,0.6883309347492841
FKBP15,-0.51807743,-0.0026843923,0.604882893547094,0.6882159287626082
PCCA,-0.51814616,-0.0042764493,0.6048096134122306,0.6882103960762022
IGFL4,-0.51815754,-0.04940353,0.6048573660387745,0.6882159287626082
C1orf230,-0.5189766,-0.034439906,0.6042723237976046,0.6876768079058836
PSD4,-0.5194092,-0.009208377,0.6039626328496513,0.6874410323999596
SNX12,-0.5198323,-0.0046698665,0.6036704440301122,0.6871862158658856
FER,-0.51996046,-0.010477362,0.6034519101105156,0.6869763200318783
CCS,-0.52046233,-0.0051672845,0.6032232864842242,0.686793779144857
LCE3E,-0.52164716,-0.48367983,0.6022173788801373,0.6859202416526412
ZNF611,-0.52168125,-0.0051941443,0.6023090778101705,0.6859470154194741
HAPLN4,-0.52242386,-0.01601712,0.6018249241260253,0.6855508648189444
COX7A1,-0.523054,-0.014708241,0.601378657447941,0.6851200991300569
BTG4,-0.52314,-0.10922299,0.6013203122652659,0.6850924250850957
KDM2B,-0.5232701,-0.0035727397,0.6012976462172483,0.6850924250850957
CXorf41,-0.5260372,-0.1457643,0.5992845400598728,0.6831212180250734
ARMCX1,-0.5261659,-0.003415386,0.5992523965842378,0.6831212180250734
PRPF40A,-0.52651924,-0.0029185757,0.5990032758066406,0.6829553926142248
RNF26,-0.5267082,-0.0029370657,0.5988785114631381,0.6828518416240882
C7,-0.52779406,-0.020849055,0.598112156902938,0.6821713460271731
ZUFSP,-0.5288202,-0.0043127695,0.5974627523951865,0.6815852368974404
LPAR3,-0.5290526,-0.09351991,0.5971775501935046,0.681298511670235
CLEC1B,-0.5300003,-0.20714027,0.5965096484355203,0.6806523230234132
PGLYRP3,-0.53032357,-0.4471013,0.5962959371023269,0.6804470597064443
WDR11,-0.53086317,-0.0037767107,0.596054414679219,0.680231078317246
PHF14,-0.53137726,-0.0033073393,0.5956389350641398,0.6799673208659345
ANO10,-0.53179926,-0.0034154458,0.5953504090030115,0.6797150858817652
C6orf221,-0.53181106,-0.062466007,0.5953945296680143,0.6797268838872496
LIG4,-0.5319817,-0.0048695127,0.5952967793241999,0.679692429423624
MYO1E,-0.5335272,-0.0068990337,0.5941533749519974,0.6786565376304027
PGAP3,-0.5335281,-0.0036223233,0.5941885924521959,0.6786582322557781
KRT76,-0.5337118,-0.56512713,0.5938752647369872,0.6784544336160538
NCRNA00181,-0.5339219,-0.0119515415,0.593965387872177,0.6785188616894247
AFM,-0.535707,-0.50127983,0.5923749353372385,0.6771249402906003
NOMO3,-0.53590417,-0.004347699,0.5924971176220817,0.6772071725888757
CADM1,-0.5366081,-0.0043856753,0.5920572678907257,0.676800279301416
MC3R,-0.53777945,-0.17101327,0.5912510816818557,0.6760323535820161
SCUBE2,-0.53778553,-0.010881355,0.5911905419528808,0.6760015529730622
ZNF362,-0.53836477,-0.0037334226,0.5908481146637445,0.6757252214658185
PDE1C,-0.5384422,-0.02061566,0.5907391372204593,0.675661798212399
YSK4,-0.5395407,-0.056721542,0.5899795388477946,0.6748853336293815
TTC29,-0.5395981,-0.05019684,0.5899635439590176,0.6748853336293815
TBL1XR1,-0.539685,-0.0027734702,0.589949868896515,0.6748853336293815
PLA2G7,-0.5398941,-0.018285947,0.5897794360811108,0.6748099127043046
CEACAM5,-0.540312,-0.18434587,0.5894367535118752,0.6745540486209257
TRIM42,-0.540358,-0.18784212,0.5894552229225507,0.6745540486209257
NR6A1,-0.5404666,-0.03022447,0.5893989417887687,0.6745540486209257
NLRP10,-0.54102933,-0.22554854,0.5889848500323276,0.6742075227852271
RAD21L1,-0.5412271,-0.12390314,0.5888459092596945,0.6741251921974923
LOC91450,-0.54147357,-0.02905051,0.5886415552057571,0.6739679476199091
ZNF610,-0.5418291,-0.0071357624,0.5883832863206584,0.6737589296485689
C2orf78,-0.5437575,-0.13422047,0.58708071394811,0.6724898881535013
ACTN3,-0.5441015,-0.057479646,0.5868614654307857,0.672407745856169
DEM1,-0.5444603,-0.011415075,0.5867360039134373,0.6723601575945848
TMPRSS11A,-0.54492104,-0.17972234,0.5862391764326699,0.6718290943590118
CS,-0.5463807,-0.0027295041,0.5852807205869073,0.6709217969668035
