Gene,GBM_gain,LGG_gain,pval,FDR,freq_diff
MTRNR2L3,176,45,2.3903890135738236e-22,2.3602144777022803e-21,0.23221145673975863
MTRNR2L6,433,164,1.0433554551021747e-56,2.324794098623807e-55,0.4707462179160293
MUC12,431,152,4.259721605931774e-61,1.3640191701041233e-59,0.48978412374638786
MUC16,181,47,8.424094433323936e-23,9.154345166400787e-22,0.23744688084310728
MUC17,430,152,1.288011155303884e-60,4.046726261580278e-59,0.4879823219445861
MUC3A,431,152,4.259721605931774e-61,1.3640191701041233e-59,0.48978412374638786
MUM1,187,50,7.039070264593738e-23,7.836379335334971e-22,0.2425973142954275
MYADM,139,25,3.5787565291392446e-22,3.408101810692021e-21,0.20328063912969574
MYBPC2,131,26,1.8424107897110925e-19,1.4031097991826158e-18,0.18697943226245112
MYH14,130,27,1.0553669506988765e-18,7.723928297073942e-18,0.18329083800781915
MYH16,434,151,5.124985290335954e-63,1.7652988323455358e-61,0.4970763216046235
MYH7B,179,39,6.112026012617255e-26,1.0395289542184137e-24,0.24893761686214516
MYL10,429,152,3.8714694818864116e-60,1.2062599310989654e-58,0.4861805201427843
MYL7,416,109,1.4702602776918413e-75,6.066035398454965e-74,0.543889172191059
MYL9,181,41,1.5658261251669282e-25,2.5955382723793516e-24,0.2487676355600884
MYO1F,182,47,4.580805414944544e-23,5.267575476388756e-22,0.23924868264490906
MYO1G,417,108,1.261758675891612e-76,5.556918414821181e-75,0.5475777664456909
MYO9B,178,46,1.9255646991997677e-22,1.9369143102868125e-21,0.23392826789053206
NAA20,177,43,1.6779817172876534e-23,2.0571370963449778e-22,0.23778684344722084
NAA38,426,158,4.433121590508893e-56,9.272509755746874e-55,0.4694543600203978
NACAD,416,109,1.4702602776918413e-75,6.066035398454965e-74,0.543889172191059
NAMPT,430,156,8.093153048329784e-59,2.2975987236260247e-57,0.4804351521332653
NANOS2,131,24,1.7340811683718956e-20,1.4039046353967184e-19,0.19075301716811152
NANOS3,181,47,8.424094433323936e-23,9.154345166400787e-22,0.23744688084310728
NAPA,130,24,3.262900395596739e-20,2.592711012755123e-19,0.1889512153663097
NAPB,175,42,2.0478827333554446e-23,2.462378133669501e-22,0.2360700322964474
NCAN,181,47,8.424094433323936e-23,9.154345166400787e-22,0.23744688084310728
NCCRP1,155,32,6.030208378891735e-23,6.768435682675341e-22,0.21890192078871323
NCLN,184,44,5.97081889644979e-25,9.519082610072498e-24,0.24851266360700325
NCOA3,178,41,1.0663884566965335e-24,1.645942635423283e-23,0.243362230154683
NCOA6,178,39,1.1698931672142e-25,1.945676144542952e-24,0.24713581506034338
NCR1,141,28,3.7453015603978235e-21,3.121361755496921e-20,0.2012238653748088
NDUFA13,181,46,3.088230837226238e-23,3.631875545298641e-22,0.23933367329593747
NDUFA4,421,102,3.7504774686153046e-82,2.8446803345285176e-80,0.5661057283698794
NDUFAF5,178,41,1.0663884566965335e-24,1.645942635423283e-23,0.243362230154683
NDUFS7,186,50,7.81077150334919e-23,8.620804896103594e-22,0.2407955124936257
NECAB3,180,40,9.832075142871e-26,1.647969916245945e-24,0.2488526262111168
NELFCD,175,45,4.382294479617163e-22,4.1210581399430525e-21,0.23040965493795684
NEUROD6,428,107,8.167100613940222e-83,7.862404937189375e-81,0.569284378718341
NFASC,94,34,5.5771952535357304e-08,3.4539512708288494e-07,0.10521842597314295
NFATC2,177,42,5.8648936655551866e-24,7.746611527643605e-23,0.23967363590005103
NFE2L3,427,105,2.059634940022537e-83,2.9180752386092887e-81,0.5712561618221996
NFIC,183,45,3.207790143452083e-24,4.489710379716997e-23,0.24482406935237128
NFIX,179,48,7.498757286235427e-22,6.715345076009758e-21,0.23195648478667347
NFKBIB,159,31,1.4345505522413536e-24,2.1894390440610416e-23,0.22799592044875067
NFKBID,164,29,4.3334471563573254e-27,8.237937897996749e-26,0.24077851436342002
NLRP11,147,26,7.00721981595594e-24,9.198813566086215e-23,0.21580826109127998
NLRP13,149,26,1.8863952775041685e-24,2.818893957965931e-23,0.21941186469488355
NLRP2,143,26,9.419407754091077e-23,1.0162404141590503e-21,0.20860105388407274
NLRP4,147,26,7.00721981595594e-24,9.198813566086215e-23,0.21580826109127998
NLRP5,149,26,1.8863952775041685e-24,2.818893957965931e-23,0.21941186469488355
NLRP7,143,26,9.419407754091077e-23,1.0162404141590503e-21,0.20860105388407274
NLRP8,149,26,1.8863952775041685e-24,2.818893957965931e-23,0.21941186469488355
NOD1,429,105,1.6024397592757014e-84,4.540649114113676e-82,0.5748597654258032
NOM1,430,157,2.2508886841661058e-58,6.079828463814133e-57,0.47854835968043513
NOSIP,129,26,6.3045481541317535e-19,4.654951041236513e-18,0.18337582865884755
NOTCH3,179,47,2.8280184962034106e-22,2.7507242082890425e-21,0.23384327723950366
NOVA2,131,24,1.7340811683718956e-20,1.4039046353967184e-19,0.19075301716811152
NPAS1,122,23,7.909046161777589e-19,5.808217861006153e-18,0.1764235934047255
NPC1L1,416,109,1.4702602776918413e-75,6.066035398454965e-74,0.543889172191059
NPEPL1,174,44,2.956507844261922e-22,2.8645699874274545e-21,0.23049464558898525
NPHS1,163,30,3.0424325839798717e-26,5.350263764193175e-25,0.23708992010878804
NPSR1,428,108,3.0459312512645693e-82,2.345835668281605e-80,0.5673975862655107
NPTX2,434,148,2.0401559219182815e-64,7.175424270578162e-63,0.5027366989631141
NPVF,426,105,7.3249254158402e-83,7.237219072045272e-81,0.5694543600203978
NPY,424,105,9.118378170913338e-82,6.3398057116100236e-80,0.565850756416794
NR1H2,130,26,3.4123030990792854e-19,2.5597386584401953e-18,0.18517763046064933
NR2C2AP,180,47,1.545388143194862e-22,1.5929059117707919e-21,0.2356450790413055
NRCAM,429,156,2.3915600398663075e-58,6.356893571453488e-57,0.47863335033146354
NRF1,440,165,2.064769203423084e-59,6.251754817945137e-58,0.4814720380758117
NRTN,175,45,4.382294479617163e-22,4.1210581399430525e-21,0.23040965493795684
NSFL1C,177,41,2.0118663024916888e-24,2.910810031870923e-23,0.24156042835288122
NT5C3A,429,107,2.2949409788303466e-83,2.9969933582673167e-81,0.5710861805201428
NTN5,127,24,1.2384849961013726e-19,9.499268473672325e-19,0.1835458099609043
NTSR1,176,45,2.3903890135738236e-22,2.3602144777022803e-21,0.23221145673975863
NUB1,436,163,2.531762042869863e-58,6.694014499968241e-57,0.4780384157742648
NUDCD3,417,109,8.26443321956443e-76,3.496204453279398e-74,0.5456909739928608
NUDT19,164,29,4.3334471563573254e-27,8.237937897996749e-26,0.24077851436342002
NUMBL,142,30,1.9932860750796773e-20,1.606826101746999e-19,0.1992520822709502
NUP205,435,163,7.722558579898207e-58,1.9233397139786282e-56,0.47623661397246303
NUPL2,422,105,1.1114445268444103e-80,6.597499566857452e-79,0.5622471528131905
NUPR1L,432,110,2.6577260149882728e-83,3.16772421791733e-81,0.5708312085670577
NWD1,178,47,5.162432934071453e-22,4.7916821881263956e-21,0.23204147543770187
NXNL1,176,47,1.7075333770613486e-21,1.4537265451648148e-20,0.22843787183409825
NXPH1,423,103,2.310744782523421e-82,1.8963259641495485e-80,0.5678225395206526
NXT1,175,42,2.0478827333554446e-23,2.462378133669501e-22,0.2360700322964474
NYAP1,431,152,4.259721605931774e-61,1.3640191701041233e-59,0.48978412374638786
OCSTAMP,174,42,3.813005451267126e-23,4.418496594685934e-22,0.23426823049464562
ODF3L2,189,55,2.184522615345509e-21,1.8472500358816922e-20,0.23676695563488018
OGDH,417,109,8.26443321956443e-76,3.496204453279398e-74,0.5456909739928608
OLFM2,183,49,1.7985710726070083e-22,1.828770505647397e-21,0.23727689954105052
OPA3,134,24,2.5668377533354346e-21,2.1499592515109627e-20,0.19615842257351693
OR10H3,179,48,7.498757286235427e-22,6.715345076009758e-21,0.23195648478667347
OR10H4,179,48,7.498757286235427e-22,6.715345076009758e-21,0.23195648478667347
OR1I1,177,47,9.400503717423133e-22,8.198418398853695e-21,0.2302396736359001
OR1M1,181,47,8.424094433323936e-23,9.154345166400787e-22,0.23744688084310728
OR2A25,432,162,4.115828460042022e-57,9.658048720767357e-56,0.47271800101988787
OR2A5,431,162,1.200913345893948e-56,2.6640054104335764e-55,0.470916199218086
OR2F1,430,162,3.4825180836998094e-56,7.38707013855985e-55,0.4691143974162842
OR2F2,430,163,9.408297280684519e-56,1.9515719414546974e-54,0.467227604963454
OR2Z1,182,46,1.6697058665839512e-23,2.0571370963449778e-22,0.24113547509773925
OR6B1,431,162,1.200913345893948e-56,2.6640054104335764e-55,0.470916199218086
OR7A10,178,48,1.3610128752432245e-21,1.1706581535167666e-20,0.23015468298487168
OR7A17,179,48,7.498757286235427e-22,6.715345076009758e-21,0.23195648478667347
OR7C2,179,48,7.498757286235427e-22,6.715345076009758e-21,0.23195648478667347
OR7D2,181,47,8.424094433323936e-23,9.154345166400787e-22,0.23744688084310728
OR7E24,183,47,2.484825582402883e-23,2.954640585631551e-22,0.2410504844467109
OR9A1P,434,164,6.261008938411741e-57,1.4118293128688817e-55,0.47254801971783106
OR9A2,431,164,8.794304900520302e-56,1.829264141219029e-54,0.4671426143124256
OR9A3P,434,164,6.261008938411741e-57,1.4118293128688817e-55,0.47254801971783106
ORAI2,428,152,1.1568458565832127e-59,3.5169050757422446e-58,0.4843787183409825
ORC5,429,153,1.0933491546061745e-59,3.344178738060189e-58,0.4842937276899541
OS9,112,34,1.8509221405830782e-11,1.3319189605786619e-10,0.1376508584055754
OSBPL3,425,105,2.591243838814021e-82,2.0374502602779562e-80,0.5676525582185958
OSCAR,141,25,9.830740591541224e-23,1.050597748582808e-21,0.20688424273329936
OSER1,174,40,4.564921919727036e-24,6.255109250954436e-23,0.238041815400306
OTOR,177,42,5.8648936655551866e-24,7.746611527643605e-23,0.23967363590005103
OVOL3,165,29,2.215482633235657e-27,4.315449829563307e-26,0.24258031616522185
P2RY11,183,49,1.7985710726070083e-22,1.828770505647397e-21,0.23727689954105052
PABPC1L,175,41,7.110286667792678e-24,9.269295588273476e-23,0.2379568247492776
PAFAH1B3,143,28,1.0661537720783585e-21,9.271278140748574e-21,0.20482746897841236
PAK4,158,32,9.014592015106611e-24,1.1600783451831284e-22,0.22430732619411864
PAK7,179,42,1.663709573845344e-24,2.513640883300742e-23,0.2432772395036546
PALM,190,60,9.404185422436334e-20,7.287515824259488e-19,0.22913479517253102
PALM3,179,47,2.8280184962034106e-22,2.7507242082890425e-21,0.23384327723950366
PAPL,158,33,2.89818027333748e-23,3.429855897949746e-22,0.22242053374128845
PAPOLB,422,101,2.8232441068338105e-83,3.16772421791733e-81,0.5697943226245112
PARD6B,177,42,5.8648936655551866e-24,7.746611527643605e-23,0.23967363590005103
PAX1,175,43,5.78929572605286e-23,6.502890292734618e-22,0.23418323984361722
PAX4,435,164,2.0749823242362935e-57,4.938523699743369e-56,0.47434982151963284
PAXIP1,433,160,1.8472748807052158e-58,5.118519217422681e-57,0.47829338772735003
PBX4,181,46,3.088230837226238e-23,3.631875545298641e-22,0.23933367329593747
PCK1,177,45,1.3006819788223518e-22,1.3555615515582289e-21,0.23401325854156046
PCLO,433,129,3.284118048614601e-73,1.3187402367404831e-71,0.5367839537650858
PCP2,177,47,9.400503717423133e-22,8.198418398853695e-21,0.2302396736359001
PCSK2,178,42,3.127407179905453e-24,4.385378247228767e-23,0.2414754377018528
PCSK4,184,49,9.842795527074249e-23,1.050597748582808e-21,0.2390787013428523
PDCD2L,166,29,1.1302403784187313e-27,2.2511870030626667e-26,0.24438211796702364
PDCD5,165,29,2.215482633235657e-27,4.315449829563307e-26,0.24258031616522185
PDE1C,428,108,3.0459312512645693e-82,2.345835668281605e-80,0.5673975862655107
PDE4A,184,52,2.800624350747396e-21,2.343163036185203e-20,0.23341832398436171
PDE4C,179,47,2.8280184962034106e-22,2.7507242082890425e-21,0.23384327723950366
PDGFRA,90,26,9.222312345586518e-10,6.3649212686589314e-09,0.11310555838857726
PDIA4,434,164,6.261008938411741e-57,1.4118293128688817e-55,0.47254801971783106
PDK4,435,145,2.430258506054162e-66,8.648725650218343e-65,0.5101988781234064
PDYN,177,41,2.0118663024916888e-24,2.910810031870923e-23,0.24156042835288122
PEG10,436,144,2.496072145032894e-67,8.967945328733014e-66,0.5138874723780384
PEG3,149,29,7.835529819670665e-23,8.620804896103594e-22,0.213751487336393
PEPD,167,29,5.753633069806257e-28,1.1629617959939486e-26,0.24618391976882542
PEX1,439,143,2.317885461937439e-69,8.746232127481522e-68,0.5211796702362741
PEX11G,177,47,9.400503717423133e-22,8.198418398853695e-21,0.2302396736359001
PFDN4,175,43,5.78929572605286e-23,6.502890292734618e-22,0.23418323984361722
PGAM2,417,109,8.26443321956443e-76,3.496204453279398e-74,0.5456909739928608
PGPEP1,179,49,1.9559085387783894e-21,1.6586016056111717e-20,0.23006969233384328
PHACTR3,176,46,6.443587331323654e-22,5.866313127495538e-21,0.23032466428692844
PHF14,421,102,3.7504774686153046e-82,2.8446803345285176e-80,0.5661057283698794
PHF20,180,42,8.829627949922935e-25,1.3958247637046596e-23,0.24507904130545644
PHKG1,435,112,8.035272232412135e-84,1.2715937713227733e-81,0.5724630290668027
PHLDB3,142,25,5.1353510166637237e-23,5.85593785635959e-22,0.20868604453510115
PHTF2,437,120,2.029293902149668e-80,1.1163346455122239e-78,0.5609722930477647
PI3,176,41,3.78667007685317e-24,5.2172670838698085e-23,0.23975862655107938
PIAS4,180,44,7.353242217597066e-24,9.495356115552256e-23,0.24130545639979606
PIH1D1,128,26,1.161975289618652e-18,8.462921871723045e-18,0.1815740268570457
PIK3C2B,116,41,4.999959612448918e-10,3.497410035386951e-09,0.13165051844297126
PIK3CG,429,157,6.623577510536661e-58,1.6831283765353568e-56,0.47674655787863335
PIK3R2,178,47,5.162432934071453e-22,4.7916821881263956e-21,0.23204147543770187
PILRA,431,152,4.259721605931774e-61,1.3640191701041233e-59,0.48978412374638786
PINLYP,140,26,6.460834939990425e-22,5.866313127495538e-21,0.20319564847866733
PIP5K1C,182,45,5.9817279059522524e-24,7.893988549348939e-23,0.24302226755056944
PKD1L1,415,106,9.914781092024309e-77,4.4184030397632367e-75,0.5477477477477477
PLA2G4C,132,25,3.0672257704087235e-20,2.444989204883132e-19,0.19066802651708314
PLAUR,143,26,9.419407754091077e-23,1.0162404141590503e-21,0.20860105388407274
PLCB1,177,42,5.8648936655551866e-24,7.746611527643605e-23,0.23967363590005103
PLCB4,177,42,5.8648936655551866e-24,7.746611527643605e-23,0.23967363590005103
PLCG1,179,42,1.663709573845344e-24,2.513640883300742e-23,0.2432772395036546
PLD3,146,29,5.242488786255463e-22,4.853988692477469e-21,0.20834608193098758
PLEKHA6,105,39,1.8386392593423523e-08,1.1768383927636008e-07,0.11560428352881184
PLEKHA8,428,106,2.1759312299184594e-83,2.9969933582673167e-81,0.5711711711711711
PLEKHF1,170,33,2.1042004173225435e-26,3.7754936520131376e-25,0.24404215536291007
PLIN3,180,44,7.353242217597066e-24,9.495356115552256e-23,0.24130545639979606
PLK1S1,174,43,1.0714487651430824e-22,1.1315764806553314e-21,0.23238143804181544
PLTP,176,42,1.0972396149919154e-23,1.3882345861793248e-22,0.2378718340982492
PLXNA4,438,166,5.32832056917313e-58,1.4014136306101939e-56,0.4759816420193779
PMPCB,429,152,3.8714694818864116e-60,1.2062599310989654e-58,0.4861805201427843
PMS2,422,102,1.101832284084757e-82,9.45560985279136e-81,0.5679075301716812
PMS2CL,422,103,4.266052146920061e-82,3.1207738619232422e-80,0.5660207377188509
PMS2P3,437,117,4.301506122107545e-82,3.1207738619232422e-80,0.5666326704062552
PMS2P4,438,111,4.3747982565712264e-86,2.737530009049445e-83,0.5797552269250383
PNKP,127,26,2.136325746062673e-18,1.546930571570358e-17,0.17977222505524393
PNMAL1,127,25,6.86926531737918e-19,5.054513794042162e-18,0.18165901750807412
PNMAL2,126,24,2.287583850393892e-19,1.7315995093354573e-18,0.18174400815910252
PNPLA6,179,48,7.498757286235427e-22,6.715345076009758e-21,0.23195648478667347
PNPLA8,429,156,2.3915600398663075e-58,6.356893571453488e-57,0.47863335033146354
PODNL1,179,47,2.8280184962034106e-22,2.7507242082890425e-21,0.23384327723950366
PODXL,437,167,4.3483078533146377e-57,1.0171789305464054e-55,0.47229304776474584
POLD1,131,26,1.8424107897110925e-19,1.4031097991826158e-18,0.18697943226245112
POLRMT,189,57,1.2828394536895174e-20,1.0504734414127139e-19,0.2329933707292198
POM121,437,112,6.100059741004092e-85,2.0357932708977658e-82,0.5760666326704063
POM121C,437,117,4.301506122107545e-82,3.1207738619232422e-80,0.5666326704062552
POM121L12,417,104,6.794287813435562e-79,3.3454627666286977e-77,0.5551249362570116
PON2,435,144,8.05520270275864e-67,2.8803103378578395e-65,0.5120856705762367
PON3,435,144,8.05520270275864e-67,2.8803103378578395e-65,0.5120856705762367
POP4,170,33,2.1042004173225435e-26,3.7754936520131376e-25,0.24404215536291007
POR,439,117,3.323944178526349e-83,3.4426892188350833e-81,0.570236274009859
POT1,430,162,3.4825180836998094e-56,7.38707013855985e-55,0.4691143974162842
POU2F2,142,30,1.9932860750796773e-20,1.606826101746999e-19,0.1992520822709502
POU6F2,422,107,1.4826978152707348e-79,7.704898197140448e-78,0.5584735679075301
PP13004,425,108,1.3093525718022194e-80,7.505288902032721e-79,0.5619921808601054
PPIA,418,108,7.048480912994946e-77,3.198008651098432e-75,0.5493795682474927
PPP1R12C,144,27,1.6974025606278188e-22,1.7400403860415415e-21,0.2085160632330444
PPP1R14A,161,29,3.2012521308437866e-26,5.622971286668069e-25,0.2353731089580146
PPP1R15A,126,24,2.287583850393892e-19,1.7315995093354573e-18,0.18174400815910252
PPP1R15B,110,39,1.9670136679228083e-09,1.3427550574938515e-08,0.12461329253782084
PPP1R16B,177,40,6.770378142003221e-25,1.0725478790781053e-23,0.2434472208057114
PPP1R17,428,108,3.0459312512645693e-82,2.345835668281605e-80,0.5673975862655107
PPP1R37,133,26,5.3325316047557317e-20,4.1863021244235016e-19,0.19058303586605474
PPP1R3A,428,157,1.9375110763363873e-57,4.663067523144209e-56,0.47494475607683156
PPP1R9A,437,144,7.686806374148646e-68,2.8225050886788356e-66,0.5156892741798402
PPP2R1A,135,26,1.5288315589076306e-20,1.247147873529321e-19,0.19418663946965836
PPP4R1L,174,44,2.956507844261922e-22,2.8645699874274545e-21,0.23049464558898525
PPP5C,127,25,6.86926531737918e-19,5.054513794042162e-18,0.18165901750807412
PPP5D1,128,24,1.1470683850025994e-19,8.825139859615286e-19,0.18534761176270612
PRAM1,181,47,8.424094433323936e-23,9.154345166400787e-22,0.23744688084310728
PREX1,177,40,6.770378142003221e-25,1.0725478790781053e-23,0.2434472208057114
PRKACA,179,47,2.8280184962034106e-22,2.7507242082890425e-21,0.23384327723950366
PRKAG2,438,162,9.760653404951121e-60,2.9976583401954182e-58,0.4835288118306987
PRKAR1B,423,102,3.2185541898336736e-83,3.380157120484064e-81,0.569709331973483
PRKAR2B,430,157,2.2508886841661058e-58,6.079828463814133e-57,0.47854835968043513
PRKCG,139,25,3.5787565291392446e-22,3.408101810692021e-21,0.20328063912969574
PRKD2,121,24,4.747983595985722e-18,3.4330870315124496e-17,0.1727349991500935
PRKRIP1,427,152,3.436711320146186e-59,1.002185060309814e-57,0.4825769165391807
PRNP,177,42,5.8648936655551866e-24,7.746611527643605e-23,0.23967363590005103
PRNT,177,42,5.8648936655551866e-24,7.746611527643605e-23,0.23967363590005103
PROCR,178,40,3.5669937342144814e-25,5.7787607228083154e-24,0.2452490226075132
PROKR2,175,42,2.0478827333554446e-23,2.462378133669501e-22,0.2360700322964474
PRPF31,141,25,9.830740591541224e-23,1.050597748582808e-21,0.20688424273329936
PRPS1L1,417,104,6.794287813435562e-79,3.3454627666286977e-77,0.5551249362570116
PRR12,128,26,1.161975289618652e-18,8.462921871723045e-18,0.1815740268570457
PRR15,426,105,7.3249254158402e-83,7.237219072045272e-81,0.5694543600203978
PRRG2,128,26,1.161975289618652e-18,8.462921871723045e-18,0.1815740268570457
PRSS37,434,164,6.261008938411741e-57,1.4118293128688817e-55,0.47254801971783106
PRSS57,189,59,7.146438816013048e-20,5.55226167298934e-19,0.22921978582355942
PRX,146,29,5.242488786255463e-22,4.853988692477469e-21,0.20834608193098758
PSMA7,176,46,6.443587331323654e-22,5.866313127495538e-21,0.23032466428692844
PSMC2,428,152,1.1568458565832127e-59,3.5169050757422446e-58,0.4843787183409825
PSMC4,150,31,4.375966836412665e-22,4.1210581399430525e-21,0.21177970423253445
PSPH,442,114,1.2725329635626692e-86,1.124170590987304e-83,0.5813020567737548
PTBP1,191,60,5.330789694218437e-20,4.1863021244235016e-19,0.2309365969743328
PTGER1,177,48,2.4640590896967415e-21,2.068487390109875e-20,0.2283528811830699
PTGIR,123,24,1.4214728095585723e-18,1.0327856146081586e-17,0.17633860275369712
PTGIS,177,41,2.0118663024916888e-24,2.910810031870923e-23,0.24156042835288122
PTH2,128,26,1.161975289618652e-18,8.462921871723045e-18,0.1815740268570457
PTN,435,163,7.722558579898207e-58,1.9233397139786282e-56,0.47623661397246303
PTOV1,128,26,1.161975289618652e-18,8.462921871723045e-18,0.1815740268570457
PTPN1,176,42,1.0972396149919154e-23,1.3882345861793248e-22,0.2378718340982492
PTPN12,437,119,5.653863300382715e-81,3.4100288773151654e-79,0.5628590855005948
PTPRA,178,42,3.127407179905453e-24,4.385378247228767e-23,0.2414754377018528
PTPRH,143,26,9.419407754091077e-23,1.0162404141590503e-21,0.20860105388407274
PTPRN2,433,157,8.518043324039538e-60,2.6376077245448612e-58,0.4839537650858406
PTPRS,180,45,2.0650194711785807e-23,2.475056856996004e-22,0.23941866394696587
PTPRT,174,42,3.813005451267126e-23,4.418496594685934e-22,0.23426823049464562
PTPRZ1,428,161,1.068122461816839e-55,2.21256043194004e-54,0.4673975862655108
PVR,135,27,4.914818791520843e-20,3.870516445257474e-19,0.19229984701682817
PVRL2,134,27,9.119621888787628e-20,7.074301731705196e-19,0.19049804521502633
PXMP4,180,40,9.832075142871e-26,1.647969916245945e-24,0.2488526262111168
PYGB,178,41,1.0663884566965335e-24,1.645942635423283e-23,0.243362230154683
QTRT1,184,50,2.598410792220095e-22,2.5572040155675878e-21,0.2371919088900221
RAB11B,179,47,2.8280184962034106e-22,2.7507242082890425e-21,0.23384327723950366
RAB22A,174,44,2.956507844261922e-22,2.8645699874274545e-21,0.23049464558898525
RAB8A,177,47,9.400503717423133e-22,8.198418398853695e-21,0.2302396736359001
RABAC1,143,31,3.292044910004934e-20,2.6117237431829953e-19,0.1991670916199218
RABL5,430,152,1.288011155303884e-60,4.046726261580278e-59,0.4879823219445861
RAC1,423,101,8.2131173137774e-84,1.2715937713227733e-81,0.571596124426313
RAD21L1,177,41,2.0118663024916888e-24,2.910810031870923e-23,0.24156042835288122
RAD23A,177,47,9.400503717423133e-22,8.198418398853695e-21,0.2302396736359001
RADIL,422,101,2.8232441068338105e-83,3.16772421791733e-81,0.5697943226245112
RAE1,178,45,7.060126705045781e-23,7.836584098771437e-22,0.23581506034336225
RALA,421,107,5.0841990306946836e-79,2.519950529471048e-77,0.5566717661057283
RALGAPA2,177,45,1.3006819788223518e-22,1.3555615515582289e-21,0.23401325854156046
RALGAPB,178,41,1.0663884566965335e-24,1.645942635423283e-23,0.243362230154683
RALY,179,39,6.112026012617255e-26,1.0395289542184137e-24,0.24893761686214516
RAMP3,416,110,9.488715821837513e-75,3.882875591617324e-73,0.5420023797382287
RANBP3,175,45,4.382294479617163e-22,4.1210581399430525e-21,0.23040965493795684
RAPGEF5,424,104,2.4484130316830132e-82,1.9558652611603987e-80,0.5677375488696244
RARRES2,434,162,4.7447301284257646e-58,1.2501115275210199e-56,0.47632160462349143
RASA4CP,415,109,4.703627758163837e-75,1.9300295538826366e-73,0.5420873703892573
RASSF2,176,42,1.0972396149919154e-23,1.3882345861793248e-22,0.2378718340982492
RAVER1,186,50,7.81077150334919e-23,8.620804896103594e-22,0.2407955124936257
RBAK,422,101,2.8232441068338105e-83,3.16772421791733e-81,0.5697943226245112
RBL1,179,41,5.639097777625378e-25,8.999784317149621e-24,0.24516403195648478
RBM28,437,164,2.2363141608009844e-58,6.079828463814133e-57,0.4779534251232364
RBM33,431,158,2.11315442027201e-58,5.81233572960532e-57,0.4784633690294067
RBM38,178,45,7.060126705045781e-23,7.836584098771437e-22,0.23581506034336225
RBM39,179,42,1.663709573845344e-24,2.513640883300742e-23,0.2432772395036546
RCN3,128,26,1.161975289618652e-18,8.462921871723045e-18,0.1815740268570457
RDH13,144,28,5.66886147003382e-22,5.235852494278469e-21,0.2066292707802142
RELB,132,26,9.923823023702502e-20,7.662517952183248e-19,0.18878123406425296
RELN,428,154,9.103120794056647e-59,2.560124870508291e-57,0.48060513343532213
RETN,178,47,5.162432934071453e-22,4.7916821881263956e-21,0.23204147543770187
RFC2,437,112,6.100059741004092e-85,2.0357932708977658e-82,0.5760666326704063
RFPL4AL1,146,27,4.69778276440313e-23,5.397957272823734e-22,0.21211966683664796
RFX1,179,47,2.8280184962034106e-22,2.7507242082890425e-21,0.23384327723950366
RFX2,175,45,4.382294479617163e-22,4.1210581399430525e-21,0.23040965493795684
RHBDD2,439,117,3.323944178526349e-83,3.4426892188350833e-81,0.570236274009859
RHEB,437,163,8.247662633147311e-59,2.3326440192957878e-57,0.4798402175760666
RHPN2,166,30,4.145631801062437e-27,8.033432050110411e-26,0.24249532551419345
RIN2,178,43,9.001217171039384e-24,1.1599194533599822e-22,0.23958864524902262
RINL,158,31,2.7332137327361245e-24,3.87239658851237e-23,0.22619411864694883
RN7SKP100,175,41,7.110286667792678e-24,9.269295588273476e-23,0.2379568247492776
RN7SKP104,431,148,6.158397746736982e-63,2.106761215501048e-61,0.4973312935577086
RN7SKP109,145,28,3.0073611369995207e-22,2.910086955892964e-21,0.20843107258201599
RN7SKP129,436,144,2.496072145032894e-67,8.967945328733014e-66,0.5138874723780384
RN7SKP130,421,99,6.236905209788401e-84,1.1708230305075278e-81,0.5717661057283699
RN7SKP174,434,161,1.7195845838288843e-58,4.7735159482333056e-57,0.4782083970763216
RN7SKP184,174,42,3.813005451267126e-23,4.418496594685934e-22,0.23426823049464562
RN7SKP185,177,42,5.8648936655551866e-24,7.746611527643605e-23,0.23967363590005103
RN7SKP187,429,157,6.623577510536661e-58,1.6831283765353568e-56,0.47674655787863335
RN7SKP198,429,152,3.8714694818864116e-60,1.2062599310989654e-58,0.4861805201427843
RN7SKP218,421,106,1.4033581876346968e-79,7.317928215936763e-78,0.5585585585585586
RN7SKP223,435,164,2.0749823242362935e-57,4.938523699743369e-56,0.47434982151963284
RN7SKP228,420,102,1.2694190579821278e-81,8.66551609671618e-80,0.5643039265680776
RN7SKP266,420,104,1.8572242907512754e-80,1.0407385969590543e-78,0.5605303416624172
RN7SKP277,426,161,8.684007621700793e-55,1.7719623160693277e-53,0.46379398266190724
RN7SKP280,432,160,5.4680174912655745e-58,1.4306391408332123e-56,0.47649158592554824
RN7SKP33,175,41,7.110286667792678e-24,9.269295588273476e-23,0.2379568247492776
RN7SKP65,87,26,4.018139729754804e-09,2.695150623557733e-08,0.10770015298317186
RN7SKP69,178,42,3.127407179905453e-24,4.385378247228767e-23,0.2414754377018528
RN7SKP74,178,41,1.0663884566965335e-24,1.645942635423283e-23,0.243362230154683
RN7SKP75,437,110,4.219069195072272e-86,2.737530009049445e-83,0.5798402175760666
RN7SL116P,177,40,6.770378142003221e-25,1.0725478790781053e-23,0.2434472208057114
RN7SL132P,428,108,3.0459312512645693e-82,2.345835668281605e-80,0.5673975862655107
RN7SL142P,433,158,2.3871004195479293e-59,7.141329502145578e-58,0.4820669726330104
RN7SL146P,176,47,1.7075333770613486e-21,1.4537265451648148e-20,0.22843787183409825
