Gene,GBM_loss,LGG_loss,pval,FDR
PPP2R1A,66,250,8.330666827206624e-39,7.860758610445848e-38
PPP2R2A,42,13,0.0001395111604896438,0.0004285760026330121
PPP2R2B,25,34,0.18165524633764824,0.2736487274853742
PPP2R2C,29,38,0.20752966577915066,0.3086276379976993
PPP2R2D,465,135,3.653256786495968e-88,8.118228320524027e-87
PPP2R3A,30,21,0.31540230541285963,0.43862001776633747
PPP2R4,45,24,0.017788284856181166,0.03611021825804776
PPP2R5A,21,10,0.06905841856220932,0.11881749669470947
PPP2R5C,123,87,0.017271889609623378,0.03523334135195035
PPP2R5D,44,16,0.0004629836869794918,0.0013364605968112847
PPP3CA,24,62,8.405595474331555e-06,3.0729826044149095e-05
PPP3CB,460,90,4.089881080686514e-113,9.752094221281399e-111
PPP3CC,40,16,0.00226918381559647,0.00566223054466415
PPP3R1,20,9,0.059968271422319905,0.10448195004709923
PPP3R2,42,24,0.041790481976904895,0.07600201213765925
PPP4R1,47,49,0.6700929592718081,0.7886349447023739
PPP4R1L,13,1,0.001783177570548905,0.0045828731334107186
PPP4R2,28,31,0.5938081801728186,0.7311028999718122
PPP4R4,123,95,0.09530799939266438,0.1570553715310009
PPP5C,64,241,8.006898418699641e-37,6.940544030335027e-36
PPP5D1,65,242,1.1508977101239802e-36,9.90761341059165e-36
PPP6C,47,24,0.009692196866217626,0.02100954997464952
PPP6R3,58,16,8.494998958045604e-07,3.694611301324872e-06
PPT1,8,173,2.794542116613496e-50,5.03352657982829e-49
PPWD1,16,17,0.8600733053011214,0.933662465112982
PPY,21,7,0.012068953457068876,0.02556759537894354
PPY2,29,10,0.003140685059375372,0.007589068185873089
PQLC2,35,182,1.12774906232724e-32,8.977767045193322e-32
PRAM1,14,5,0.06259625486846147,0.10871419081207156
PRAMEF20,41,185,2.624683476908847e-30,2.016777247576711e-29
PRB1,47,12,5.782613988921974e-06,2.1667854163528534e-05
PRB3,46,12,9.468273046722346e-06,3.4223387321429995e-05
PRC1,64,39,0.022370784364064623,0.04381978389841945
PRCP,48,19,0.0005783438367069147,0.0016389136229034659
PRDM1,96,59,0.004119567967490019,0.00967847200619879
PRDM10,47,12,5.782613988921974e-06,2.1667854163528534e-05
PRDM11,62,45,0.1540971316383376,0.2390630085171029
PRDM12,47,23,0.006317280024510048,0.01431777014607573
PRDM13,95,55,0.0014871744555520529,0.0039049702274607475
PRDM14,20,13,0.29307935612636654,0.41265705199458974
PRDM15,25,20,0.6482096886114262,0.7709133039601651
PRDM16,55,190,2.59544977587101e-25,1.9407091355467552e-24
PRDM2,39,185,2.221584091042486e-31,1.7408782585101835e-30
PRDM4,30,42,0.11249638089043962,0.1820838954569749
PRDM5,25,64,6.89847720274786e-06,2.546790969272017e-05
PRDM6,17,28,0.06950316953373761,0.11929577385006929
PRDM8,26,64,1.3199373030647631e-05,4.6654348627385584e-05
PRDM9,23,23,0.8815215986673436,0.9512160796644822
PRDX3,471,132,1.0115847475138725e-93,2.545398002873265e-92
PRDX4,9,33,0.00010344275980020623,0.0003218552480776094
PRDX5,52,17,2.9996754347905323e-05,0.00010002469341048474
PRDX6,6,1,0.12448666612858911,0.19763672570108493
PRED57,28,22,0.5628881395287524,0.7000335815879558
PRED60,28,23,0.6673931219068117,0.786443322661133
PRED62,28,23,0.6673931219068117,0.786443322661133
PRELID1P1,113,70,0.0020031767724407227,0.005095973154209067
PRELID2,25,35,0.14465736889284905,0.22598200868431556
PRELP,4,6,0.5385708777352516,0.6765689685013339
PREP,97,59,0.0031970738118088644,0.007703952967756298
PREPL,11,8,0.6463669807125458,0.7709133039601651
PREX1,10,2,0.03813288169940386,0.07071128859257435
PREX2,22,12,0.11897828840032358,0.19056315687702963
PRF1,460,89,8.198379656653649e-114,3.3096618561234632e-111
PRG4,7,4,0.5479463424612538,0.6859374963710796
PRH1,45,12,1.5423755024707707e-05,5.392032766608313e-05
PRH2,45,12,1.5423755024707707e-05,5.392032766608313e-05
PRICKLE1,52,46,0.7508802223168352,0.8523290539250036
PRICKLE2,32,32,0.8977746748396659,0.9640007981016055
PRICKLE4,41,16,0.0015409954806354128,0.004016105848387435
PRIM1,41,36,0.7241244958370656,0.8315088041938846
PRIM2,42,19,0.005297457626571021,0.012188452820699936
PRIMA1,121,97,0.17242739471563928,0.26200023333109235
PRKAA2,7,176,1.3246190085019777e-52,2.6045061185493077e-51
PRKAB1,24,30,0.3309634512354228,0.45456282113701346
PRKACA,10,3,0.09146582995123384,0.15173933710960075
PRKACB,19,178,5.888484233879709e-42,6.20314236755547e-41
PRKACG,54,24,0.0009335170823791829,0.002549226251863313
PRKAG1,46,45,0.9132363404012958,0.9756184424799144
PRKAG2,4,3,1.0,1.0
PRKAG3,9,14,0.29396202526586646,0.4133961377592067
PRKAR1A,13,1,0.001783177570548905,0.0045828731334107186
PRKAR1B,4,14,0.01618126751914549,0.033137675745759834
PRKAR2A,32,38,0.3875303145978979,0.5168217672132122
PRKAR2B,3,3,1.0,1.0
PRKCA,13,2,0.007222109257812128,0.016084584917843408
PRKCB,49,14,1.1992526090589881e-05,4.287285267321304e-05
PRKCDBP,75,84,0.3029997728954671,0.42400210418590656
PRKCE,14,8,0.28419329805725324,0.40237056771122137
PRKCG,58,253,5.563512522595015e-44,7.0054555837738744e-43
PRKCH,135,91,0.0044257130190774475,0.010328267977719654
PRKCI,18,18,1.0,1.0
PRKCQ,424,79,2.345296922834267e-98,7.060330736436145e-97
PRKD1,145,57,5.7895501473159934e-11,3.24154388046891e-10
PRKD2,65,240,5.107915953867077e-36,4.2986618184308813e-35
PRKD3,10,9,1.0,1.0
PRKDC,22,9,0.0284785623542344,0.05448356643979995
PRKG1,448,84,2.6040625167792877e-109,3.372260959229177e-107
PRKG2,26,63,2.0022597539156043e-05,6.867110964228358e-05
PRKRA,10,13,0.5298636452330138,0.6682572142297316
PRKRIP1,2,3,0.680022832919075,0.7924982929488241
PRKRIR,50,14,7.459525766848367e-06,2.743804996806958e-05
PRKX,10,33,0.0002478168123678287,0.0007399531217232206
PRL,42,25,0.05831065864757937,0.10194863992131487
PRLH,23,47,0.0018431228266181016,0.004726423882119687
PRLHR,471,132,1.0115847475138725e-93,2.545398002873265e-92
PRLR,16,21,0.40326240615321973,0.5348113238486507
PRM1,23,7,0.004966241738960657,0.011489740243749729
PRMT3,61,61,0.8476456036557742,0.9229058678058303
PRMT5,143,53,1.0539874923044792e-11,6.184765667733549e-11
PRMT6,9,177,1.1529205625237893e-50,2.1250518638321917e-49
PRMT8,29,9,0.0015296210859659038,0.004006511146417466
PRNP,11,6,0.3306822019367589,0.45456282113701346
PRNT,11,6,0.3306822019367589,0.45456282113701346
PROCR,9,1,0.02124361667577746,0.04203393173123407
PROK1,10,178,6.145671717848907e-50,1.091256271223715e-48
PROKR2,11,6,0.3306822019367589,0.45456282113701346
PROL1,25,61,2.4581498310210675e-05,8.33739597236362e-05
PROM1,32,39,0.3263939581745796,0.45139845697832215
PROP1,28,39,0.13013197362361711,0.20549169639167206
PROS1,33,27,0.5959723307488669,0.7335870495337167
PROSER1,179,86,6.472226050067003e-10,3.445279224808877e-09
PROSER2,422,77,1.528468361956869e-98,4.705051584695918e-97
PROX1,24,10,0.023373297482781292,0.04559325734142846
PROX2,138,104,0.041138711293718724,0.0755853377023291
PRPF18,422,77,1.528468361956869e-98,4.705051584695918e-97
PRPF19,52,18,6.0240234188398673e-05,0.0001931544926314034
PRPF3,3,1,0.6247067078323906,0.7557658182377525
PRPF31,55,254,5.303156162127429e-46,7.794913098579085e-45
PRPF38A,13,176,2.0367892397503668e-46,3.084339512049396e-45
PRPF39,131,59,6.70267249856449e-08,3.2542839778098177e-07
PRPF4,41,24,0.05467673463241214,0.0968463515679867
PRPF40A,8,9,0.8095986768506749,0.9014075988475273
PRPF40B,44,45,0.7413928869178359,0.8450247560791999
PRPF4B,49,29,0.03452977950280867,0.06481634150613028
PRPF8,48,6,2.176065860290456e-09,1.1373994903717199e-08
PRPH,43,45,0.6583698437087995,0.779724991500598
PRPH2,44,16,0.0004629836869794918,0.0013364605968112847
PRPS1,8,7,1.0,1.0
PRPS1L1,3,3,1.0,1.0
PRPS2,9,32,0.00017057368817659498,0.0005185909621106678
PRPSAP2,37,6,1.3344054439594353e-06,5.635490182501725e-06
PRR12,63,240,5.542155841748052e-37,4.823537952186514e-36
PRR14L,156,40,2.7154856207851403e-19,1.9499055925159837e-18
PRR15,3,2,1.0,1.0
PRR16,20,28,0.1870384033926744,0.2810252946354026
PRR18,123,73,0.0003686085507975058,0.0010808584130548764
PRR20A,194,97,5.56783942424375e-10,2.969119056833142e-09
PRR21,22,54,6.87093201925669e-05,0.00021858352561049133
PRR23A,28,20,0.37583748633182557,0.5049486378388949
PRR26,424,83,1.1202199556266499e-95,3.0320620132294655e-94
PRR5,161,57,2.934624029002763e-14,1.8561651437338738e-13
PRR5L,56,56,0.841996696083748,0.9172872846885244
PRR7,29,38,0.20752966577915066,0.3086276379976993
PRR9,3,1,0.6247067078323906,0.7557658182377525
PRRC1,18,30,0.05599609147527366,0.09894992190819445
PRRC2B,47,23,0.006317280024510048,0.01431777014607573
PRRG1,12,30,0.004072109093748796,0.009574459666034499
PRRG2,62,239,3.81581237820819e-37,3.363916287878136e-36
PRRG3,10,15,0.3132296172509153,0.43632560370393636
PRRG4,56,56,0.841996696083748,0.9172872846885244
PRRX1,7,1,0.06988466164918797,0.11963616949220532
PRRX2,45,24,0.017788284856181166,0.03611021825804776
PRSS12,24,65,2.242140063939298e-06,9.105549618950023e-06
PRSS16,43,22,0.01466769136654186,0.03036214134052526
PRSS21,21,5,0.0023727684072766993,0.005873080740502649
PRSS23,49,12,2.1252990824413047e-06,8.659138274052964e-06
PRSS3,160,66,2.9304875246477076e-11,1.6795796869613837e-10
PRSS30P,21,5,0.0023727684072766993,0.005873080740502649
PRSS35,90,51,0.0015070596754015054,0.003951658307537339
PRSS36,25,9,0.008592030454918093,0.018839509778686262
PRSS37,5,4,1.0,1.0
PRSS38,21,12,0.16004329865862954,0.247520892870373
PRSS41,20,5,0.003903434305673175,0.009245883024254562
PRSS42,32,37,0.456041136327251,0.5913821190867073
PRSS48,33,83,2.173916764203457e-07,1.0182905404385511e-06
PRSS51,39,17,0.005632469501646722,0.012937455176412394
PRSS53,25,9,0.008592030454918093,0.018839509778686262
PRSS54,48,14,1.9181713021581483e-05,6.6153017613492e-05
PRSS55,39,16,0.003317131975662171,0.007965146505498262
PRSS56,21,48,0.00042904003717161117,0.001247829513725449
PRSS57,10,9,1.0,1.0
PRTFDC1,429,76,2.1578717311335672e-103,8.905370644255068e-102
PRTG,85,52,0.007844357875948968,0.01731637678361578
PRUNE2,47,24,0.009692196866217626,0.02100954997464952
PRX,38,213,4.1168895318175047e-41,4.161770830885771e-40
PSAP,460,88,1.628940032584891e-114,1.681095672556297e-111
PSAT1,47,24,0.009692196866217626,0.02100954997464952
PSD2,20,32,0.06541040026369116,0.1128511580063361
PSD3,44,17,0.0008555989511695811,0.002343983315034725
PSD4,11,5,0.20868039692590767,0.3091210849641047
PSEN1,136,101,0.03302084610296719,0.06228517706664655
PSEN2,22,12,0.11897828840032358,0.19056315687702963
PSIP1,242,126,5.2761205959290555e-12,3.152660445188793e-11
PSKH2,17,10,0.24528349080208264,0.35531809053316155
PSMA3,128,81,0.0012104873773433555,0.0032292561503199937
PSMA7,12,1,0.0033433814753536578,0.008002593454869766
PSMB1,108,71,0.008713477356132966,0.01906684003551776
PSMB11,143,53,1.0539874923044792e-11,6.184765667733549e-11
PSMB3,35,11,0.0004755234642096282,0.0013674030396931536
PSMC1,121,95,0.11110844725674936,0.18028419687739133
PSMC2,2,3,0.680022832919075,0.7924982929488241
PSMC3IP,25,10,0.01594065095283052,0.03272658994306684
PSMC4,34,214,4.667253946578596e-44,5.916581332110014e-43
PSMC6,128,65,3.617441248873065e-06,1.4129277805660735e-05
PSMD11,34,12,0.0022303337932544002,0.005606438126216131
PSMD12,13,1,0.001783177570548905,0.0045828731334107186
PSMD14,10,10,1.0,1.0
PSMD3,35,12,0.0014681100465925546,0.0038576087318372147
PSMD4,3,1,0.6247067078323906,0.7557658182377525
PSMD5,47,26,0.021132936374262862,0.04203393173123407
PSMD6,32,32,0.8977746748396659,0.9640007981016055
PSMD9,24,29,0.4008637688518264,0.5330891940237372
PSMG1,25,21,0.763469239313981,0.8629023333815832
PSMG4,50,31,0.0500715984334061,0.08960871475656736
PSORS1C1,45,20,0.003031683493038193,0.00735259112567319
PSORS1C2,44,19,0.002602294115296071,0.006401123661368525
PSORS1C3,44,19,0.002602294115296071,0.006401123661368525
PSPH,4,2,0.6871334366319842,0.7976291233355742
PSRC1,10,177,1.4570997295668478e-49,2.53339723814273e-48
PSTK,469,133,7.638196416070494e-92,1.8126538161486725e-90
PSTPIP1,67,40,0.014297253084942474,0.029714075241008
PSTPIP2,43,48,0.44546108876737883,0.5818883891707447
PTAFR,30,178,4.093270686892357e-34,3.3040898580600215e-33
PTAR1,52,25,0.003004768974688946,0.0072991008308178115
PTBP1,10,9,1.0,1.0
PTBP2,17,178,1.3346232349190734e-43,1.6103381714822746e-42
PTBP3,44,24,0.02383154224045243,0.046252897614480155
PTCH1,43,24,0.03168325689176508,0.05998057782332641
PTCH2,3,173,9.903639137441096e-57,2.0983422725337114e-55
PTCHD1,10,32,0.0003991746197343932,0.0011654812706802828
PTCHD2,52,190,1.2537685986063104e-26,9.402951516856712e-26
PTCHD3,432,75,6.378709672792363e-106,3.7576853609681134e-104
PTCHD3P1,431,76,1.3283070730281784e-104,6.02834708490311e-103
PTCHD4,52,20,0.00021658469358318906,0.0006517498531663995
PTCRA,44,17,0.0008555989511695811,0.002343983315034725
PTEN,471,104,4.524818156058859e-111,7.3882411239474105e-109
PTENP1,162,66,1.192401942152341e-11,6.980616514034477e-11
PTER,424,77,1.0203473077059256e-99,3.4290060976193323e-98
PTF1A,430,78,1.3427393057495654e-102,5.280269594494757e-101
PTGDR,128,66,5.5847002304945676e-06,2.1115873864205736e-05
PTGDR2,52,18,6.0240234188398673e-05,0.0001931544926314034
PTGER1,10,3,0.09146582995123384,0.15173933710960075
PTGER2,128,66,5.5847002304945676e-06,2.1115873864205736e-05
PTGER3,13,174,1.1229398408166277e-45,1.611155901504048e-44
PTGES,46,24,0.013178399037838573,0.027560338346987474
PTGES2,43,23,0.021843137916567962,0.04310096122194718
PTGES3,40,36,0.8128470595706364,0.9021595097349724
PTGFR,16,178,1.8678493670548005e-44,2.474323914629384e-43
PTGFRN,11,175,9.298918352838945e-48,1.5183516466994199e-46
PTGIR,63,242,1.2240602686172064e-37,1.0906734149066407e-36
PTGIS,10,1,0.011550556608657052,0.024622174169894456
PTGR2,136,102,0.039886341832914035,0.0734910618194572
PTGS1,48,26,0.01584948374502603,0.03258395303377324
PTGS2,8,5,0.5800722812261874,0.7170119154595398
PTH,64,73,0.2739420201911191,0.3903212583999801
PTH1R,33,38,0.4618859897340436,0.5977301290303931
PTH2,60,239,3.8764022214696325e-38,3.542050740323408e-37
PTH2R,8,10,0.6386653541581911,0.7669089488540646
PTHLH,33,10,0.0005438448725379064,0.0015469868728014448
PTK2B,39,13,0.0005234457598051231,0.0014920687293724021
PTK7,44,17,0.0008555989511695811,0.002343983315034725
PTMAP5,165,86,1.294385101229996e-07,6.166905483881067e-07
PTN,3,3,1.0,1.0
PTOV1,62,242,3.918048329709426e-38,3.5692493637898725e-37
PTP4A1,61,30,0.0020156033266503434,0.005125849529869893
PTP4A2,18,174,2.4194289083149074e-41,2.4657164898715426e-40
PTPDC1,41,25,0.07522484843448186,0.1277444803507559
PTPLA,425,76,5.3600155194190124e-101,1.881265260110103e-99
PTPLAD1,68,43,0.027356771684687944,0.052625614578996324
PTPLAD2,336,146,2.7602633931178195e-28,2.091007397449112e-27
PTPLB,41,25,0.07522484843448186,0.1277444803507559
PTPN1,12,2,0.01270460490418217,0.026673455607354936
PTPN11,29,39,0.1683444809021016,0.25789909731963884
PTPN12,2,7,0.10072466603015205,0.16512997196387036
PTPN13,25,61,2.4581498310210675e-05,8.33739597236362e-05
PTPN14,26,10,0.010765075799446777,0.023161410578529003
PTPN2,47,46,0.9140354814531899,0.9756184424799144
PTPN21,123,97,0.1307832519666181,0.20643333099112507
PTPN3,43,24,0.03168325689176508,0.05998057782332641
PTPN4,9,6,0.6061644328763274,0.7423611699550131
PTPN5,62,60,1.0,1.0
PTPN9,70,41,0.009032015402183739,0.01970359212483359
PTPRA,11,7,0.479117078642087,0.6157324626025692
PTPRB,37,37,0.9042653290259968,0.9695841379463613
PTPRC,8,5,0.5800722812261874,0.7170119154595398
PTPRD,243,136,3.779673746636647e-10,2.024902247574027e-09
PTPRE,471,134,1.3682416348280958e-92,3.3312359543578047e-91
PTPRF,3,173,9.903639137441096e-57,2.0983422725337114e-55
PTPRG,31,32,0.7957894839069468,0.8902554086424006
PTPRH,55,256,1.0006711145740334e-46,1.5401722831076976e-45
PTPRJ,58,42,0.17230658193502732,0.26200023333109235
PTPRK,111,72,0.005731041873016978,0.01312974089011149
PTPRM,50,48,1.0,1.0
PTPRN2,10,7,0.6278994251432753,0.7569460849452117
PTPRO,46,13,2.1981625686934106e-05,7.50643284994599e-05
PTPRQ,40,40,0.9075891651370789,0.9717608295573199
PTPRR,36,37,0.8087384511393629,0.9014075988475273
PTPRS,12,8,0.5017551450947653,0.6388139494544931
PTPRT,14,3,0.012441399992984478,0.026304674270881467
PTPRU,22,176,6.101732219890513e-39,5.790285622690795e-38
PTPRVP,6,6,1.0,1.0
PTPRZ1,2,2,1.0,1.0
PTRF,26,9,0.0056525822557531216,0.012961851724305204
PTRHD1,19,12,0.2781153532826206,0.39435990532485626
PTS,47,10,8.587198469643044e-07,3.710005620102899e-06
PTTG1IP,27,22,0.6613618122444469,0.7819109454677557
PTTG2,30,40,0.1740248826167945,0.26360812611369233
PTX3,30,23,0.48175826003087807,0.6188620302876561
PUM1,16,174,5.268598984308307e-43,5.97319954281354e-42
PUM2,15,12,0.6995912732625487,0.8103658635213946
PURA,20,29,0.14615834661570354,0.2278529143691468
PUS1,29,33,0.5144225142157283,0.6523980589741385
PUS10,11,7,0.479117078642087,0.6157324626025692
PUS7L,57,45,0.34941736368040155,0.4778721446838121
PVALB,154,45,8.24004610253875e-17,5.696363209955688e-16
PVR,50,236,3.179430538978043e-42,3.409093901251118e-41
PVRL1,44,10,4.135802657855368e-06,1.5930263468282908e-05
PVRL2,49,236,8.462153468417852e-43,9.4441656316919e-42
PVRL3,34,27,0.5107557226274272,0.6485691010405081
PVRL4,3,1,0.6247067078323906,0.7557658182377525
PVT1,18,9,0.12011182652712088,0.19172456254281264
PWP1,28,42,0.06335310513381259,0.10973023697914594
PWRN1,81,39,0.00014713699861490073,0.0004512641880753448
PWRN2,80,38,0.00013019078073967053,0.0004016689070181414
PWWP2A,26,43,0.024674200084343918,0.04780227387177453
PWWP2B,465,135,3.653256786495968e-88,8.118228320524027e-87
PXDC1,50,30,0.03679247377950284,0.06851326901149024
PXDN,20,21,0.8737094979454247,0.9460725205893585
PXDNL,19,9,0.08543739368362885,0.1428902836690573
PXK,32,33,0.7985995965427776,0.8931995487503243
PXMP4,10,0,0.0019187080609035395,0.004895182148589159
PXN,24,30,0.3309634512354228,0.45456282113701346
PXT1,40,16,0.00226918381559647,0.00566223054466415
PYCR2,23,12,0.08734594924361334,0.1455475152010604
PYCRL,23,23,0.8815215986673436,0.9512160796644822
PYDC2,39,34,0.717320502927931,0.8262854531848309
PYGB,13,10,0.6762547896585908,0.7924982929488241
PYGL,127,63,2.0943025209370758e-06,8.574710403247956e-06
PYGO1,84,53,0.013352961700676928,0.027902099133060066
PYHIN1,2,2,1.0,1.0
PYROXD1,36,11,0.0004708648962629411,0.0013566038495707521
PYY2,31,10,0.0013262029808564068,0.003503116085532784
PZP,42,11,2.8154665447187468e-05,9.451159426763132e-05
QARS,31,36,0.4499931853750777,0.5870427816504054
QDPR,31,39,0.2663369270832456,0.3805681840240193
QKI,146,79,4.411946917338827e-06,1.6967810187471543e-05
QRFP,45,24,0.017788284856181166,0.03611021825804776
QRFPR,25,63,1.0589130776856793e-05,3.801862393163067e-05
QRICH1,31,36,0.4499931853750777,0.5870427816504054
QRICH2,12,3,0.03463458748966235,0.06481634150613028
QRSL1,94,58,0.0050284951418721364,0.011621239080185112
QSOX1,7,1,0.06988466164918797,0.11963616949220532
QTRT1,11,3,0.05670376906265473,0.09970783318028786
R3HCC1,40,15,0.001260523694523039,0.0033532080586328185
R3HCC1L,465,105,2.7960131240366027e-106,1.8750763013070467e-104
R3HDM1,10,8,0.8138773582697607,0.9021595097349724
R3HDM2,36,36,0.9030705461436299,0.9685795904733406
RAB10,16,12,0.5694645829757363,0.7075679872176601
RAB11A,67,42,0.02608192236748956,0.05027622710181293
RAB11B,13,5,0.09508911472693538,0.1568839847806725
RAB11FIP2,470,132,4.620835993927015e-93,1.1305244022926973e-91
RAB11FIP4,43,13,8.866350995290862e-05,0.0002788742140939266
RAB11FIP5,11,8,0.6463669807125458,0.7709133039601651
RAB12,51,49,1.0,1.0
RAB14,47,25,0.014488587251988969,0.030086751133450138
RAB17,25,47,0.004755581453583834,0.011061992040219317
RAB18,433,75,1.553308941960893e-106,1.1608859167232106e-104
RAB1A,19,9,0.08543739368362885,0.1428902836690573
RAB20,126,59,4.5297022255538756e-07,2.060726433442469e-06
RAB21,36,36,0.9030705461436299,0.9685795904733406
RAB22A,13,1,0.001783177570548905,0.0045828731334107186
RAB27A,84,53,0.013352961700676928,0.027902099133060066
RAB27B,48,47,0.9148114642149234,0.9758768509754708
RAB2A,20,11,0.14714662553723037,0.22901332457731813
RAB2B,144,54,1.2942811066189085e-11,7.565249332151456e-11
RAB30,47,15,6.480578231878923e-05,0.00020691019383482502
RAB31,48,49,0.7504219956942231,0.8519376677235958
RAB32,110,76,0.01931834782241247,0.03892692434450438
RAB34,31,10,0.0013262029808564068,0.003503116085532784
RAB38,48,10,5.038721654221701e-07,2.2655395597042323e-06
RAB3B,14,178,3.1081515563382683e-46,4.618264359971658e-45
RAB3C,16,18,0.7280976627513759,0.8332050803573678
RAB3GAP1,11,8,0.6463669807125458,0.7709133039601651
RAB3GAP2,26,12,0.03224802395408058,0.060988268392068286
